Product_id,Brand,Title,Brand Title,Price,Size,Reviews,Stars,Category,Colors,string_size
8060,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Bourbon,8
8061,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Chaos,8
8062,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Corrupt,8
8063,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Cuff,8
8064,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Deep End,8
8065,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Delinquent,8
8066,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Demolition,8
8067,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Desperation,8
8068,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Electric,8
8069,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Empire,8
8070,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Freak ,8
8071,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Goldmine,8
8072,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Hustle,8
8073,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Invasion,8
8074,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Junkie,8
8075,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,LSD,8
8076,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Loaded,8
8077,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Mainline,8
8078,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Mildew,8
8079,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Mushroom,8
8080,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Oil Slick,8
8081,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Perversion,8
8082,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Psychedelic Sister,8
8083,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Roach,8
8084,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Rockstar,8
8085,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Sabbath,8
8086,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Scorch,8
8087,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Smog,8
8088,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Smoke,8
8089,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Stash,8
8090,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Underground,8
8091,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Uzi,8
8092,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Vice,8
8093,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Whiskey,8
8094,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Woodstock,8
8095,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Yeyo,8
8096,Urban Decay,24 7 glide on eye pencil,Urban Decay 24 7 glide on eye pencil,$20.00,0.04 oz,13517 reviews,4.4538,Makeup>Eye Makeup>Eyeliner>,Zero,8
8097,Benefit Cosmetics,real sexy steal,Benefit Cosmetics real sexy steal,$24.00,,3 reviews,3.6667,Makeup>Palettes & Value Sets>Value Sets>,,5
8098,Formula X,the system,Formula X the system,$32.00,,633 reviews,4.5482,Makeup>Nails>Nail Kits>,,4
8099,Ciat_ London,partner in prime extreme wear eye primer,Ciat_ London partner in prime extreme wear eye primer,$20.00,0.44 oz,not rated,0,Makeup>Eye Makeup>Eyeshadow Primer & Base>,,9
8100,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,1 Obsidian,4
8101,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,10 Senso,4
8102,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,11 Rose Ashes,4
8103,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,12 Gold Ashes,4
8104,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,2 Minuit,4
8105,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,3 Jade,4
8106,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,4 &#201;meraude,4
8107,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,5 Onyx,4
8108,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,6 Green Iron,4
8109,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,7 Shadow,4
8110,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,8 Flannel,4
8111,Giorgio Armani,eye tint,Giorgio Armani eye tint,$38.00,0.22 oz,50 reviews,3.94,Makeup>Eye Makeup>Eyeshadow>,9 Cold Copper,4
8112,MAKE UP FOR EVER,232 medium precision crease brush,MAKE UP FOR EVER 232 medium precision crease brush,$28.00,,3 reviews,3.6667,Makeup>Eye Makeup>Eye Brushes>,,9
8113,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Call Me,6
8114,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Come Over,6
8115,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Door's Unlocked,6
8116,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Here's My Number,6
8117,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,I'll Be Waiting,6
8118,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Knock Twice,6
8119,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Pick Me Up,6
8120,Buxom,hold the line waterproof eyeliner,Buxom hold the line waterproof eyeliner,$17.00,0.04 oz,144 reviews,4.0833,Makeup>Eye Makeup>Eyeliner>,Ring My Bell,6
8121,Hourglass,crease brush,Hourglass crease brush,$30.00,,30 reviews,4.6333,Makeup>Eye Makeup>Eye Brushes>,,3
8122,Guerlain,terracotta light bronzing powder,Guerlain terracotta light bronzing powder,$53.00,0.35 oz,287 reviews,4.446,Makeup>Face Makeup>Bronzer>,Blondes 02,5
8123,Guerlain,terracotta light bronzing powder,Guerlain terracotta light bronzing powder,$53.00,0.35 oz,287 reviews,4.446,Makeup>Face Makeup>Bronzer>,Brunettes 03,5
8124,Guerlain,terracotta light bronzing powder,Guerlain terracotta light bronzing powder,$53.00,0.35 oz,287 reviews,4.446,Makeup>Face Makeup>Bronzer>,Sun Blondes 04,5
8125,Guerlain,terracotta light bronzing powder,Guerlain terracotta light bronzing powder,$53.00,0.35 oz,287 reviews,4.446,Makeup>Face Makeup>Bronzer>,Sun Brunettes 05,5
8126,tarte,bling it on amazonian clay blush palette,tarte bling it on amazonian clay blush palette,$44.00,5 x 0.15 oz,41 reviews,4.8537,Makeup>Face Makeup>Blush>,,8
8127,SEPHORA COLLECTION,retractable lip brush 60,SEPHORA COLLECTION retractable lip brush 60,$10.00,,383 reviews,3.4856,Tools & Brushes>Makeup Brushes & Applicators>Lip Brushes>,,6
8128,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Adore U ,6
8129,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Ambrosia ,6
8130,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Apple Brandy ,6
8131,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Baby Baby ,6
8132,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Berry Blush ,6
8133,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Delovely ,6
8134,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Fresh Watermelon ,6
8135,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Pink-a-boo ,6
8136,CLINIQUE,colour surge butter shine lipstick,CLINIQUE colour surge butter shine lipstick,$17.00,0.14 oz,770 reviews,4.3974,Makeup>Lips>Lipstick>,Raspberry Rush ,6
8137,CLINIQUE,lashes to extreme,CLINIQUE lashes to extreme,$19.50,,5 reviews,4,Makeup>Eye Makeup>Eyeshadow Palettes & Eye Sets>,,4
8138,CLINIQUE,different lipstick,CLINIQUE different lipstick,$17.00,,411 reviews,4.4915,Makeup>Lips>Lipstick>,A Different Grape,3
8139,CLINIQUE,different lipstick,CLINIQUE different lipstick,$17.00,,411 reviews,4.4915,Makeup>Lips>Lipstick>,Ice Bloom,3
8140,CLINIQUE,different lipstick,CLINIQUE different lipstick,$17.00,,411 reviews,4.4915,Makeup>Lips>Lipstick>,Raspberry Glace ,3
8141,CLINIQUE,different lipstick,CLINIQUE different lipstick,$17.00,,411 reviews,4.4915,Makeup>Lips>Lipstick>,Tenderheart ,3
8142,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Comex Copper,7
8143,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Comex Gold,7
8144,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Comex Platinum,7
8145,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Kitten,7
8146,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Cobalt,7
8147,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Dusty Rose,7
8148,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Emerald,7
8149,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Gilded Gold,7
8150,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Laurel,7
8151,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Lavender,7
8152,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Merlot,7
8153,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Rose Quartz,7
8154,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Metallic Violet,7
8155,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Titanium,7
8156,stila,magnificent metals foil finish eye shadow,stila magnificent metals foil finish eye shadow,$32.00,,422 reviews,3.7133,Makeup>Eye Makeup>Eyeshadow>,Vintage Black Gold,7
8157,Smashbox,o gloss intuitive lip gloss with goji berry c complex,Smashbox o gloss intuitive lip gloss with goji berry c complex,$24.00,0.34 oz,1573 reviews,4.3115,Makeup>Lips>Lip Gloss>,O-GLOSS,9
8158,Too Cool For School,perfect day makeup fixer spray,Too Cool For School perfect day makeup fixer spray,$20.00,1.69 oz,not rated,0,Makeup>Face Makeup>Face Primer>,,9
8159,surratt beauty,expressioniste brow pencil rechargable holder,surratt beauty expressioniste brow pencil rechargable holder,$25.00,,1 review,5,Makeup>Eye Makeup>Eyebrows>,,7
8160,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,1,6
8161,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,2,6
8162,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,3,6
8163,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,12,6
8164,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,13,6
8165,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,23,6
8166,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,112,6
8167,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,113,6
8168,Koh Gen Do,maifanshi moisture foundation,Koh Gen Do maifanshi moisture foundation,$62.00,0.71 oz,93 reviews,3.9677,Makeup>Face Makeup>Foundation>,123,6
8169,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Amsterdam,4
8170,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Bangkok,4
8171,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Carthage,4
8172,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Madere,4
8173,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Mascate,4
8174,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Montego Bay,4
8175,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Moscow,4
8176,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Peloponnese,4
8177,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Tashkent,4
8178,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Tonkin,4
8179,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Valparaiso,4
8180,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Vesuvio,4
8181,NARS,pure matte lipstick,NARS pure matte lipstick,$27.00,0.07 oz,860 reviews,4.3593,Makeup>Lips>Lipstick>,Volga,4
8182,Yves Saint Laurent,eyeliner effet faux cils long wear cream eyeliner,Yves Saint Laurent eyeliner effet faux cils long wear cream eyeliner,$30.00,0.098 oz,150 reviews,4.5,Makeup>Eye Makeup>Eyeliner>,01 Deep Black,9
8183,Yves Saint Laurent,eyeliner effet faux cils long wear cream eyeliner,Yves Saint Laurent eyeliner effet faux cils long wear cream eyeliner,$30.00,0.098 oz,150 reviews,4.5,Makeup>Eye Makeup>Eyeliner>,03 Black Bronze,9
8184,Yves Saint Laurent,eyeliner effet faux cils long wear cream eyeliner,Yves Saint Laurent eyeliner effet faux cils long wear cream eyeliner,$30.00,0.098 oz,150 reviews,4.5,Makeup>Eye Makeup>Eyeliner>,04 Sea Black,9
8185,Yves Saint Laurent,eyeliner effet faux cils long wear cream eyeliner,Yves Saint Laurent eyeliner effet faux cils long wear cream eyeliner,$30.00,0.098 oz,150 reviews,4.5,Makeup>Eye Makeup>Eyeliner>,05 Cherry Black,9
8186,CLINIQUE,superprimer,CLINIQUE superprimer,$27.00,1.0 oz,7 reviews,3.8571,Makeup>Face Makeup>Face Primer>,,3
8187,Lancome,visionnaire 1 minute blur,Lancome visionnaire 1 minute blur,$55.00,1 oz,96 reviews,3.875,Skin Care>Face Serum & Treatments>,,5
8188,MAKE UP FOR EVER,212 medium precision smudger brush,MAKE UP FOR EVER 212 medium precision smudger brush,$25.00,,1 review,5,Makeup>Eye Makeup>Eye Brushes>,,9
8189,Bobbi Brown,ultra fine eye liner brush,Bobbi Brown ultra fine eye liner brush,$28.00,,229 reviews,4.6157,Makeup>Eye Makeup>Eye Brushes>,,7
8190,Benefit Cosmetics,hervana box o powder blush,Benefit Cosmetics hervana box o powder blush,$28.00,0.28 oz,361 reviews,4.6233,Makeup>Face Makeup>Luminizer>,Hervana,7
8191,bareMinerals,always perfect tm mini bareskin tm perfecting veil brush duo,bareMinerals always perfect tm mini bareskin tm perfecting veil brush duo,$15.00,0.12 oz,23 reviews,4.1739,Makeup>Face Makeup>Face Powder>,,9
8192,Fresh,sugar lip lovers,Fresh sugar lip lovers,$45.00,,not rated,0,Skin Care>Value Sets>,,4
8193,MAKE UP FOR EVER,176 medium concealer brush,MAKE UP FOR EVER 176 medium concealer brush,$30.00,,1 review,4,Makeup>Face Makeup>Face Brushes>,,8
8194,SEPHORA COLLECTION,pro shader brush 18,SEPHORA COLLECTION pro shader brush 18,$17.00,,41 reviews,4.7561,Makeup>Eye Makeup>Eye Brushes>,,6
8195,MAKE UP FOR EVER,402 artistic fan brush,MAKE UP FOR EVER 402 artistic fan brush,$20.00,,not rated,0,Tools & Brushes>Makeup Brushes & Applicators>Face Brushes>,,8
8196,Korres,greek yoghurt 3 in 1 cleansing toning eye make up removing emulsion,Korres greek yoghurt 3 in 1 cleansing toning eye make up removing emulsion,$24.00,6.76 oz,45 reviews,4.2444,Skin Care>Face Wash & Cleanser>,,9
8197,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Fairly Light,7
8198,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Golden Dark,7
8199,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Golden Tan,7
8200,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Light,7
8201,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Medium,7
8202,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Medium Beige,7
8203,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Medium Tan,7
8204,bareMinerals,bareminerals reg get started reg kit,bareMinerals bareminerals reg get started reg kit,$49.00,,117 reviews,4.1709,Makeup>Face Makeup>Foundation Sets>,Warm Deep,7
8205,SEPHORA COLLECTION,pro smoky crease 31,SEPHORA COLLECTION pro smoky crease 31,$22.00,,20 reviews,4.8,Tools & Brushes>Makeup Brushes & Applicators>Eye Brushes>,,6
8206,ARDENCY INN,modster light catching eye powder,ARDENCY INN modster light catching eye powder,$32.00,0.05 oz,13 reviews,3.6923,Makeup>Eye Makeup>Eyeshadow>,Borealis Black,7
8207,ARDENCY INN,modster light catching eye powder,ARDENCY INN modster light catching eye powder,$32.00,0.05 oz,13 reviews,3.6923,Makeup>Eye Makeup>Eyeshadow>,Brighton Social,7
8208,ARDENCY INN,modster light catching eye powder,ARDENCY INN modster light catching eye powder,$32.00,0.05 oz,13 reviews,3.6923,Makeup>Eye Makeup>Eyeshadow>,Friendly Fire,7
8209,ARDENCY INN,modster light catching eye powder,ARDENCY INN modster light catching eye powder,$32.00,0.05 oz,13 reviews,3.6923,Makeup>Eye Makeup>Eyeshadow>,Purple Hearts,7
8210,ARDENCY INN,modster light catching eye powder,ARDENCY INN modster light catching eye powder,$32.00,0.05 oz,13 reviews,3.6923,Makeup>Eye Makeup>Eyeshadow>,Teddy Boy,7
8211,stila,stay all day liquid eye primer,stila stay all day liquid eye primer,$20.00,0.23 oz,14 reviews,2.6429,Makeup>Eye Makeup>Eyeshadow Primer & Base>,,7
8212,SEPHORA COLLECTION,pro contour highlight brush 80,SEPHORA COLLECTION pro contour highlight brush 80,$34.00,,13 reviews,4.3077,Makeup>Face Makeup>Contour>,,7
8213,Dior,star fluid foundation spf 30,Dior star fluid foundation spf 30,$50.00,1 oz,243 reviews,3.8313,Makeup>Face Makeup>Foundation>,010 Ivory,6
8214,Dior,star fluid foundation spf 30,Dior star fluid foundation spf 30,$50.00,1 oz,243 reviews,3.8313,Makeup>Face Makeup>Foundation>,020 Light Beige,6
