#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
260,conf/vldb/YuSLJ02,383894,"Divesh Srivastava, Ting Yu, H. V. Jagadish, Laks V. S. Lakshmanan",Compressed Accessibility Map: Efficient Access Control for XML,VLDB,2002,"Sushil Jajodia, Pierangela Samarati, Maria Luisa Sapino, V. S. Subrahmanian",Flexible support for multiple access control policies,ACM Transactions on Database Systems (TODS),2001,0
261,conf/vldb/ZengBNN01,672023,"Boualem Benatallah, Anne H. H. Ngu, Phuong Nguyen, Liangzhao Zeng",AgFlow: Agent-based Cross-Enterprise Workflow Management System,VLDB,2001,"Liangzhao Zeng, Boualem Benatallah, Phuong Nguyen, Anne H. H. Ngu",AgFlow: Agent-based Cross-Enterprise Workflow Management System,Very Large Data Bases,2001,1
262,conf/vldb/ZhouLZLZJT01,672206,"Aoying Zhou, Wenyun Ji, Shihui Zheng, Hongjun Lu, Yuqi Liang, Zengping Tian, Long Zhang",VXMLR: A Visual XML-Relational Database System,VLDB,2001,"Aoying Zhou, Hongjun Lu, Shihui Zheng, Yuqi Liang, Long Zhang, Wenyun Ji, Zengping Tian",VXMLR: A Visual XML-Relational Database System,Very Large Data Bases,2001,1
263,conf/vldb/ZouS98,671182,"Betty Salzberg, Chendong Zou",Safely and Efficiently Updating References During On-line Reorganization,VLDB,1998,"Chendong Zou, Betty Salzberg",Safely and Efficiently Updating References During On-line Reorganization,Very Large Data Bases,1998,0
264,journals/sigmod/AbererCDDHPS03,945729,"Zoran Despotovic, Manfred Hauswirth, Karl Aberer, Philippe Cudr-Mauroux, Magdalena Punceva, Anwitaman Datta, Roman Schmidt",P-Grid: a self-organizing structured P2P system,SIGMOD Record,2003,"Karl Aberer, Philippe Cudr-Mauroux, Anwitaman Datta, Zoran Despotovic, Manfred Hauswirth, Magdalena Punceva, Roman Schmidt",P-Grid: a self-organizing structured P2P system,ACM SIGMOD Record,2003,1
265,journals/sigmod/Aggarwal01,671675,Charu C. Aggarwal,Re-designing Distance Functions and Distance-Based Applications for High Dimensional Data,SIGMOD Record,2001,"Alexander Hinneburg, Charu C. Aggarwal, Daniel A. Keim",What Is the Nearest Neighbor in High Dimensional Spaces?,Very Large Data Bases,2000,0
266,journals/sigmod/AilamakiFFSV03,959069,"Jeanne VanBriesen, Paul S. Fischbeck, Christos Faloutsos, Anastassia Ailamaki, Mitchell J. Small",An environmental sensor network to determine drinking water quality and security,SIGMOD Record,2003,"Anastassia Ailamaki, Christos Faloutos, Paul S. Fischbeck, Mitchell J. Small, Jeanne VanBriesen",An environmental sensor network to determine drinking water quality and security,ACM SIGMOD Record,2003,1
267,journals/sigmod/AilamakiH03,945725,"Anastassia Ailamaki, Joseph M. Hellerstein",Exposing undergraduate students to database system internals,SIGMOD Record,2003,"Anastassia Ailamaki, Joseph M. Hellerstein",Exposing undergraduate students to database system internals,ACM SIGMOD Record,2003,1
268,journals/sigmod/AshishK97,271078,"Craig A. Knoblock, Naveen Ashish",Wrapper Generation for Semi-structured Internet Sources,SIGMOD Record,1997,"Naveen Ashish, Craig A. Knoblock",Wrapper generation for semi-structured Internet sources,ACM SIGMOD Record,1997,1
269,journals/sigmod/Baeza-YatesN96,381890,"Gonzalo Navarro, Ricardo A. Baeza-Yates",Integrating Contents and Structure in Text Retrieval,SIGMOD Record,1996,"Ricardo Baeza-Yates, Gonzalo Navarro",Integrating contents and structure in text retrieval,ACM SIGMOD Record,1996,1
270,journals/sigmod/BallMRZ02,507350,"Michael O. Ball, Louiqa Raschid, Meng Ma, Zhengying Zhao",Supply Chain Infrastructures: System Integration and Information Sharing,SIGMOD Record,2002,"Michael O. Ball, Meng Ma, Louiqa Raschid, Zhengying Zhao",Supply chain infrastructures: system integration and information sharing,ACM SIGMOD Record,2002,0
271,journals/sigmod/BarbaraBFLS94,381886,"David B. Lomet, Daniel Barbar, Jos A. Blakeley, Michael Stonebraker, Daniel H. Fishman",The Impact of Database Research on Industrial Products (Panel Summary),SIGMOD Record,1994,"Avi Silberschatz, Mike Stonebraker, Jeff Ullman",Database research: achievements and opportunities into the 1st century,ACM SIGMOD Record,1996,0
272,journals/sigmod/BergamaschiCV99,344869,"Sonia Bergamaschi, Maurizio Vincini, Silvana Castano",Semantic Integration of Semistructured and Structured Data Sources,SIGMOD Record,1999,"Panos Vassiliadis, Timos Sellis",A survey of logical models for OLAP databases,ACM SIGMOD Record,1999,0
273,journals/sigmod/Bernstein01,373699,Philip A. Bernstein,Report on the 2001 SIGMOD and PODS Awards,SIGMOD Record,2001,Terence Critchlow,Report on XEWA-00: the XML enabled wide-area searches for bioinformatics workshop,ACM SIGMOD Record,2001,0
274,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,191886,"Gerald Held, Hector Garcia-Molina, Michael Lesk, Jim Gray, Philip A. Bernstein, David Maier, H. V. Jagadish, Michael Stonebraker, Stefano Ceri, Joseph M. Hellerstein, David J. DeWitt, Jeffrey D. Ullman, Michael L. Brodie, Jeffrey F. Naughton, Michael J. Franklin, Hamid Pirahesh",The Asilomar Report on Database Research,SIGMOD Record,1998,"Jim Gray, Prakash Sundaresan, Susanne Englert, Ken Baclawski, Peter J. Weinberger",Quickly generating billion-record synthetic databases,International Conference on Management of Data,1994,0
275,journals/sigmod/BernsteinHP00,369289,"Rachel Pottinger, Alon Y. Halevy, Philip A. Bernstein",A Vision of Management of Complex Models,SIGMOD Record,2000,"Phillip A. Bernstein, Alon Y. Halevy, Rachel A. Pottinger",A vision for management of complex models,ACM SIGMOD Record,2000,1
276,journals/sigmod/BerraNT95,375737,"P. Bruce Berra, Bhavani M. Thuraisingham, Kingsley C. Nwosu",ACM Multimedia '94 Conference Workshop on Multimedia Database Management Systems,SIGMOD Record,1995,"Julio C. Navas, Michael Wynblatt",The network is the database: data management for highly distributed systems,International Conference on Management of Data,2001,0
277,journals/sigmod/Bertram94,190631,Martin Bertram,Data Modelling in the Large,SIGMOD Record,1994,Martin Bertram,Data modelling in the large,ACM SIGMOD Record,1994,1
278,journals/sigmod/BerzalM02,564785,"Fernando Berzal Galiano, Nicols Marn",Data Mining: Concepts and Techniques - Book Review,SIGMOD Record,2002,"Hongjun Lu, Guoren Wang, Ge Yu, Yubin Bao, Jianhua Lv, Yaxin Yu",XBase: making your gigabyte disk queriable,International Conference on Management of Data,2002,0
279,journals/sigmod/Bohlen95,219758,Michael H. Bhlen,Temporal Database System Implementations,SIGMOD Record,1995,Michael H. Bhlen,Temporal database system implementations,ACM SIGMOD Record,1995,1
280,journals/sigmod/CareyS99,310071,"Leonard J. Seligman, Michael J. Carey",NSF Workshop on Industrial/Academic Cooperation in Database Systems,SIGMOD Record,1999,"Mike Carey, Len Seligman",NSF workshop on industrial/academic cooperation in database systems,ACM SIGMOD Record,1999,1
281,journals/sigmod/CasatiDS00,369276,"Ming-Chien Shan, Fabio Casati, Umeshwar Dayal",VLDB Workshop on Technologies in E-Services (TES),SIGMOD Record,2000,"Fabio Casati, Umesh Dayal, Ming-Chien Shan",Report on the VLDB workshop on technologies for e-services (TES),ACM SIGMOD Record,2000,0
282,journals/sigmod/Chamberlin03,953241,Donald D. Chamberlin,2003 SIGMOD Innovations Award Speech,SIGMOD Record,2003,"AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Halevy",Learning to match ontologies on the Semantic Web,The VLDB Journal  The International Journal on Very Large Data Bases,2003,0
283,journals/sigmod/ChangASS98,304186,"Alan Sussman, Anurag Acharya, Joel H. Saltz, Chialin Chang",T2: A Customizable Parallel Database for Multi-Dimensional Data,SIGMOD Record,1998,"H. V. Jagadish, Laks V. S. Lakshmanan, Divesh Srivastava",Snakes and sandwiches: optimal clustering strategies for a data warehouse,International Conference on Management of Data,1999,0
284,journals/sigmod/Chen94,219769,Arbee L. P. Chen,Database Research at NTHU and ITRI,SIGMOD Record,1994,"P. Drew, B. Hamidzadeh, K. Karlapalem, A. Kean, D. Lee, Q. Li, F. Lochovsky, C. D. Shum, B. Wuthrich",Data and knowledge base research at Hong Kong University of Science and Technology,ACM SIGMOD Record,1995,0
285,journals/sigmod/CherniakV03,601875,"Mitch Cherniack, Kenneth A. Ross, Gottfried Vossen",Reminiscences on Influential Papers,SIGMOD Record,2003,"Kenneth A. Ross, Theodore Johnson, Richard Thomas Snodgrass",Reminiscences on influential papers,ACM SIGMOD Record,2002,0
286,journals/sigmod/CherniakV03,641001,"Mitch Cherniack, Kenneth A. Ross, Gottfried Vossen",Reminiscences on Influential Papers,SIGMOD Record,2003,Kenneth A. Ross,Reminiscences on influential papers,ACM SIGMOD Record,2003,0
287,journals/sigmod/CheungF98,290596,"Ada Wai-Chee Fu, King Lum Cheung",Enhanced Nearest Neighbour Search on the R-tree,SIGMOD Record,1998,"King Lum Cheung, Ada Wai-Chee Fu",Enhanced nearest neighbour search on the R-tree,ACM SIGMOD Record,1998,1
288,journals/sigmod/ChristoffelPSL98,671871,"Peter C. Lockemann, Bethina Schmitt, Michael Christoffel, Sebastian Pulkowski",Electronic Market: The Roadmap for University Libraries and Members to Survive in the Information Jungle,SIGMOD Record,1998,Geoffrey C. Bowker,Work and Information Practices in the Sciences of Biodiversity,Very Large Data Bases,2000,0
289,journals/sigmod/ConradEHRSSSV97,271089,"Flix Saltor, Mark Roantree, Mark W. W. Vermeer, Wilhelm Hasselbring, Martin Schnhoff, Markus Strssler, Barry Eaglestone, Stefan Conrad",Research Issues in Federated Database Systems: Report of EFDBS '97 Workshop,SIGMOD Record,1997,"S. Conrad, B. Eaglestone, W. Hasselbring, M. Roantree, M. Schhoff, M. Strssler, M. Vermeer, F. Saltor",Research issues in federated database systems: report of EFDBS '97 workshop,ACM SIGMOD Record,1997,1
290,journals/sigmod/ConradEHRSSSV97,672967,"Flix Saltor, Mark Roantree, Mark W. W. Vermeer, Wilhelm Hasselbring, Martin Schnhoff, Markus Strssler, Barry Eaglestone, Stefan Conrad",Research Issues in Federated Database Systems: Report of EFDBS '97 Workshop,SIGMOD Record,1997,"N. B. Idris, W. A. Gray, R. F. Churchhouse",Providing Dynamic Security Control in a Federated Database,Very Large Data Bases,1994,0
291,journals/sigmod/ConradHHKRSS99,333608,"Flix Saltor, Uwe Hohenstein, Ralf-Detlef Kutsche, Wilhelm Hasselbring, Gunter Saake, Stefan Conrad, Mark Roantree",Engineering Federated Information Systems: Report of EFIS '99 Workshop,SIGMOD Record,1999,"S. Conrad, W. Hasselbring, U. Hohenstein, R.-D. Kutsche, M. Roantree, G. Saake, F. Saltor",Engineering federated information systems: report of EEFIS '99 workshop,ACM SIGMOD Record,1999,1
292,journals/sigmod/CruzKLSWY02,245887,"A. Prasad Sistla, Isabel F. Cruz, Ashfaq A. Khokhar, Clement T. Yu, Bing Liu, Ouri Wolfson",Research Activities in Database Management and Information Retrieval at the University of Illinois at Chicago,SIGMOD Record,2002,"M. Rafanelli, A. Bezenchek, L. Tininini",The aggregate data problem: a system for their definition and management,ACM SIGMOD Record,1996,0
293,journals/sigmod/DadamK97,615197,"Peter Dadam, Wolfgang Klas",The Database and Information System Research Group at the University of Ulm,SIGMOD Record,1997,"Jayen Vaghani, Kotagiri Ramamohanarao, David B. Kemp, Zoltan Somogyi, Peter J. Stuckey, Tim S. Leask, James Harland",The aditi deductive database system,The VLDB Journal  The International Journal on Very Large Data Bases,1994,0
294,journals/sigmod/Darwen96,245886,Hugh Darwen,"In Reply to Domains, relations and Religious Wars",SIGMOD Record,1996,Hugh Darwen,"In reply to Domains, relations and religious wars",ACM SIGMOD Record,1996,1
295,journals/sigmod/Date03,253389,C. J. Date,Edgar F. Codd: a tribute and personal memoir,SIGMOD Record,2003,"S. Bressan, C. H. Goh, K. Fynn, M. Jakobisiak, K. Hussein, H. Kon, T. Lee, S. Madnick, T. Pena, J. Qu, A. Shum, M. Siegel",The Context Interchange mediator prototype,International Conference on Management of Data,1997,0
296,journals/sigmod/DoanPSB97,248617,"Khoa Doan, Catherine Plaisant, Ben Shneiderman, Tom Bruns",Query Previews for Networked Information Systems: A Case Study with NASA Environmental Data,SIGMOD Record,1997,"Khoa Doan, Catherine Plaisant, Ben Shneiderman, Tom Bruns",Query previews for networked information systems: a case study with NASA environmental data,ACM SIGMOD Record,1997,1
297,journals/sigmod/DogacAOD95,202662,"Ilker Durusoy, Cetin Ozkan, Mehmet Altinel, Asuman Dogac",Implementation Aspects of an Object-Oriented DBMS,SIGMOD Record,1995,"Asuman Dogac, Mehmet Altinel, Cetin Ozkan, Ilker Durusoy",Implementation aspects of an object-oriented DBMS,ACM SIGMOD Record,1995,1
298,journals/sigmod/DrewHKKLLLSW95,277954,"Babak Hamidzadeh, Kamalakar Karlapalem, Qing Li, Chung-Dak Shum, Dik Lun Lee, Frederick H. Lochovsky, Beat Wthrich, Alex Chia-Yee Kean, Pamela Drew",Data and Knowledge Base Research at Hong Kong University of Science and Technology,SIGMOD Record,1995,Larry J. Ellison,Keynote address,International Conference on Management of Data,1995,0
299,journals/sigmod/EisenbergM99,310075,"Jim Melton, Andrew Eisenberg","SQL: 1999, formerly known as SQL 3",SIGMOD Record,1999,"Andrew Eisenberg, Jim Melton","SQL: 1999, formerly known as SQL3",ACM SIGMOD Record,1999,1
300,journals/sigmod/ElmagarmidJF95,219727,"Jin Jing, Tetsuya Furukawa, Ahmed K. Elmagarmid",Wireless Client/Server Computing for Personal Information Services and Applications,SIGMOD Record,1995,"Margaret H. Dunham, Abdelsalam Helal",Mobile computing and databases: anything new?,ACM SIGMOD Record,1995,0
301,journals/sigmod/Fong97,248614,Joseph Fong,Converting Relational to Object-Oriented Databases,SIGMOD Record,1997,Joseph Fong,Converting relational to object-oriented databases,ACM SIGMOD Record,1997,0
302,journals/sigmod/ForteHWDCVHFS99,309870,"Erik Duval, Eddy Forte, Kris Cardinaels, Koen Hendrikx, Florence Haenni, Maria Wentland Forte, Florence Simillion, Ken Warkentyne, E. Vervaet",Semantic and Pedagogic Interoperability Mechanisms in the ARIADNE Educational Repository,SIGMOD Record,1999,"E. Forte, F. Haenni, K. Warkentyne, E. Duval, K. Cardinaels, E. Vervaet, K. Hendrikx, M. Wentland Forte, F. Simillion",Semantic and pedagogic interoperability mechanisms in the ARIADNE educational repository,ACM SIGMOD Record,1999,1
303,journals/sigmod/Franklin98b,276316,Michael J. Franklin,Editor's Notes,SIGMOD Record,1998,"Bjrn T. Jnsson, Michael J. Franklin, Divesh Srivastava",Interaction of query evaluation and buffer management for information retrieval,International Conference on Management of Data,1998,0
304,journals/sigmod/Gallagher94,181568,Leonard Gallagher,Influencing Database Language Standards,SIGMOD Record,1994,Leonard Gallagher,Influencing database language standards,ACM SIGMOD Record,1994,1
305,journals/sigmod/GatziuJSV99,219769,"Martin Staudt, Yannis Vassiliou, Manfred A. Jeusfeld, Stella Gatziu",Design and Management of Data Warehouses: Report on the DMDW'99 Workshop,SIGMOD Record,1999,"P. Drew, B. Hamidzadeh, K. Karlapalem, A. Kean, D. Lee, Q. Li, F. Lochovsky, C. D. Shum, B. Wuthrich",Data and knowledge base research at Hong Kong University of Science and Technology,ACM SIGMOD Record,1995,0
306,journals/sigmod/GatziuJSV99,615194,"Martin Staudt, Yannis Vassiliou, Manfred A. Jeusfeld, Stella Gatziu",Design and Management of Data Warehouses: Report on the DMDW'99 Workshop,SIGMOD Record,1999,"Marcia A. Derr, Shinichi Morishita, Geoffrey Phipps","The glue-nail deductive database system: design, implementation, and evaluation",The VLDB Journal  The International Journal on Very Large Data Bases,1994,0
307,journals/sigmod/Grefen02,767153,Paul W. P. J. Grefen,What Will Be - Book Review,SIGMOD Record,2002,"Paul Grefen, Jochem Vonk, Peter Apers",Global transaction support for workflow management systems: from formal specification to practical implementation,The VLDB Journal  The International Journal on Very Large Data Bases,2001,0
308,journals/sigmod/GroskySF02,637420,"William I. Grosky, Farshad Fotouhi, D. V. Sreenath",Emergent Semantics and the Multimedia Semantic Web,SIGMOD Record,2002,"W. I. Grosky, D. V. Sreenath, F. Fotouhi",Emergent semantics and the multimedia semantic web,ACM SIGMOD Record,2002,1
309,journals/sigmod/Group94,187439,Object Database Management Group,"Response to the March 1994 ODMG-93 Commentary Written by Dr. Won Kim of UniSQL, Inc",SIGMOD Record,1994,CORPORATE Object Database Management Group,"Response to the ODMG-93 commentary written by Dr. Won Kim of UniSQL, Inc.",ACM SIGMOD Record,1994,1
310,journals/sigmod/GruenwaldBDGSSV99,212019,"Sirirut Vanichayobon, Leonard Brown, Ravi A. Dirckze, Sylvain Guinepain, Carlos Snchez, Le Gruenwald, Brian Summers",Database Research at the University of Oklahoma,SIGMOD Record,1999,"Naphtali Rishe, Wei Sun, David Barton, Yi Deng, Cyril Orji, Michael Alexopoulos, Leonardo Loureiro, Carlos Ordonez, Mario Sanchez, Artyom Shaposhnikov",Florida International University High Performance Database Research Center,ACM SIGMOD Record,1995,0
311,journals/sigmod/Halevy00,671849,Alon Y. Halevy,Theory of Answering Queries Using Views,SIGMOD Record,2000,"Jonathan Goldstein, Raghu Ramakrishnan",Contrast Plots and P-Sphere Trees: Space vs. Time in Nearest Neighbour Searches,Very Large Data Bases,2000,0
312,journals/sigmod/Halevy00,767151,Alon Y. Halevy,Theory of Answering Queries Using Views,SIGMOD Record,2000,Alon Y. Halevy,Answering queries using views: A survey,The VLDB Journal  The International Journal on Very Large Data Bases,2001,0
313,journals/sigmod/Han98,765806,Jiawei Han,Towards On-Line Analytical Mining in Large Databases,SIGMOD Record,1998,"Beng Chin Ooi, Jiawei Han, Hongjun Lu, Kian Lee Tan",Index nesting - an efficient approach to indexing in object-oriented databases,The VLDB Journal  The International Journal on Very Large Data Bases,1996,0
314,journals/sigmod/HansonN99,765510,"Eric N. Hanson, Lloyd Noronha",Timer-Driven Database Triggers and Alerters: Semantics and a Challenge,SIGMOD Record,1999,"Natalija Krivokapi, Alfons Kemper, Ehud Gudes",Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,The VLDB Journal  The International Journal on Very Large Data Bases,1999,0
315,journals/sigmod/Hellerstein03,945730,Joseph M. Hellerstein,Toward network data independence,SIGMOD Record,2003,Joseph M. Hellerstein,Toward network data independence,ACM SIGMOD Record,2003,1
316,journals/sigmod/HellersteinHM03,959065,"Samuel Madden, Wei Hong, Joseph M. Hellerstein","The sensor spectrum: technology, trends, and requirements",SIGMOD Record,2003,"Joseph M. Hellerstein, Wei Hong, Samuel R. Madden","The sensor spectrum: technology, trends, and requirements",ACM SIGMOD Record,2003,1
317,journals/sigmod/HuangKL02,671493,"Chih-He Li, Irene S. Y. Kwan, Shi-Ming Huang",A Study on the Management of Semantic Transaction for Efficient Data Retrieval,SIGMOD Record,2002,"Daniela Florescu, Alon Y. Levy, Dan Suciu, Khaled Yagoub",Optimization of Run-time Management of Data Intensive Web-sites,Very Large Data Bases,1999,0
318,journals/sigmod/KaradimitriouT97,248613,"John M. Tyler, Kosmas Karadimitriou",Min-Max Compression Methods for Medical Image Databases,SIGMOD Record,1997,"Kosmas Karadimitriou, John M. Tyler",Min-max compression methods for medical image databases,ACM SIGMOD Record,1997,1
319,journals/sigmod/KennedyMB96,245895,"Peter J. Barclay, Kenneth J. Mitchell, Jessie B. Kennedy",A Framework for Information Visualisation,SIGMOD Record,1996,"Jessie B. Kennedy, Kenneth J. Mitchell, Peter J. Barclay",A framework for information visualisation,ACM SIGMOD Record,1996,1
320,journals/sigmod/KimballS95,603872,"Kevin Strehlo, Ralph Kimball",Why Decision Support Fails and How To Fix It,SIGMOD Record,1995,"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",Why and how to benchmark XML databases,ACM SIGMOD Record,2001,0
321,journals/sigmod/KoksalAD98,202662,"Pinar Koksal, Sena Nural Arpinar, Asuman Dogac",Workflow History Management,SIGMOD Record,1998,"Asuman Dogac, Mehmet Altinel, Cetin Ozkan, Ilker Durusoy",Implementation aspects of an object-oriented DBMS,ACM SIGMOD Record,1995,0
322,journals/sigmod/Konig-RiesL97,262771,"Birgitta Knig-Ries, Peter C. Lockemann","Research in Databases and Data-Intensive Applications - Computer Science Department and FZI, University of Karlsruhe",SIGMOD Record,1997,"Brigitta Knig-Ries, Peter C. Lockermann","Research in databases and data-intensive applications: Computer Science Dept. and FIZ, University of Karlsruhe",ACM SIGMOD Record,1997,1
323,journals/sigmod/LabrinidisR00,336575,"Alexandros Labrinidis, Nick Roussopoulos",Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl,SIGMOD Record,2000,"Manuel Rodrguez-Martnez, Nick Roussopoulos, John M. McGann, Stephen Kelley, Vadim Katz, Zhexuan Song, Joseph JJ",MOCHA: a database middleware system featuring automatic deployment of application-specific functionality,International Conference on Management of Data,2000,0
324,journals/sigmod/LeeC00,362140,"Dongwon Lee, Wesley W. Chu",Comparative Analysis of Six XML Schema Languages,SIGMOD Record,2000,"Dongwon Lee, Wesley W. Chu",Comparative analysis of six XML schema languages,ACM SIGMOD Record,2000,0
325,journals/sigmod/LeeF01,604270,"Wei Fan, Wenke Lee",Mining System Audit Data: Opportunities and Challenges,SIGMOD Record,2001,"Wenke Lee, Wei Fan",Mining system audit data: opportunities and challenges,ACM SIGMOD Record,2001,1
326,journals/sigmod/LinP96,381878,"Shing-Shan Peng, Kwei-Jay Lin",Enhancing External Consistency in Real-Time Transactions,SIGMOD Record,1996,"Kwei-Jay Lin, Ching-Shan Peng",Enhancing external consistency in real-time transactions,ACM SIGMOD Record,1996,1
327,journals/sigmod/Liu02a,507237,Ling Liu,Editor's Notes,SIGMOD Record,2002,"Mengchi Liu, Gillian Dobbie, Tok Wang Ling",A logical foundation for deductive object-oriented databases,ACM Transactions on Database Systems (TODS),2002,0
328,journals/sigmod/MalaikaEM03,945739,"Andrew Eisenberg, Jim Melton, Susan Malaika",Standards for databases on the grid,SIGMOD Record,2003,"Susan Malaika, Andrew Eisenberg, Jim Melton",Standards for databases on the grid,ACM SIGMOD Record,2003,1
329,journals/sigmod/McHughAGQW97,262770,"Roy Goldman, Serge Abiteboul, Jennifer Widom, Dallan Quass, Jason McHugh",Lore: A Database Management System for Semistructured Data,SIGMOD Record,1997,"Jason McHugh, Serge Abiteboul, Roy Goldman, Dallas Quass, Jennifer Widom",Lore: a database management system for semistructured data,ACM SIGMOD Record,1997,1
330,journals/sigmod/MeltonE02,777001,"Andrew Eisenberg, Jim Melton",An Early Look at XQuery,SIGMOD Record,2002,Andrew Eisenberg,Standards,ACM SIGMOD Record,2003,0
331,journals/sigmod/NestorovAM97,271084,"Rajeev Motwani, Serge Abiteboul, Svetlozar Nestorov",Infering Structure in Semistructured Data,SIGMOD Record,1997,"Svetlozer Nestorov, Serge Abiteboul, Rajeev Motwani",Inferring structure in semistructured data,ACM SIGMOD Record,1997,1
332,journals/sigmod/OConnellW03,672200,"N. Winterbottom, S. J. O'Connell",Performing Jobs without Decompression in a Compressed Database System,SIGMOD Record,2003,"Luis Gravano, Panagiotis G. Ipeirotis, H. V. Jagadish, Nick Koudas, S. Muthukrishnan, Divesh Srivastava",Approximate String Joins in a Database (Almost) for Free,Very Large Data Bases,2001,0
333,journals/sigmod/Ozsoyoglu00,671862,Z. Meral zsoyoglu,Vice Chair's Message,SIGMOD Record,2000,"Michael J. Carey, Jerry Kiernan, Jayavel Shanmugasundaram, Eugene J. Shekita, Subbu N. Subramanian",XPERANTO: Middleware for Publishing Object-Relational Data as XML Documents,Very Large Data Bases,2000,0
334,journals/sigmod/Ozsu02b,615228,M. Tamer zsu,Chair's Message,SIGMOD Record,2002,"M. Tamer zsu, Randal Peters, Duane Szafron, Boman Irani, Anna Lipka, Adriana Muoz",Tigukat: a uniform behavioral objectbase management system,The VLDB Journal  The International Journal on Very Large Data Bases,1995,0
335,journals/sigmod/PapazoglouH99,309886,"Jeroen Hoppenbrouwers, Mike P. Papazoglou",Contextualizing the Information Space in Federated Digital Libraries,SIGMOD Record,1999,"M. P. Papazoglou, J. Hoppenbrouwers",Contextualizing the information space in federated digital libraries,ACM SIGMOD Record,1999,1
336,journals/sigmod/PourabbasR00,344799,"Maurizio Rafanelli, Elaheh Pourabbas",Hierarchies and Relative Operators in the OLAP Environment,SIGMOD Record,2000,"Elaheh Pourabbas, Maurizio Rafanelli",Hierarchies and relative operators in the OLAP environment,ACM SIGMOD Record,2000,1
337,journals/sigmod/Qian97,248618,Xiaolei Qian,Opportunities in Information Management and Assurance,SIGMOD Record,1997,Xiaolei Qian,Opportunities in information management and assurance,ACM SIGMOD Record,1997,1
338,journals/sigmod/RamamrithamSSTX96,381868,"John A. Stankovic, Krithi Ramamritham, Ming Xiong, Rajendran M. Sivasankaran, Donald F. Towsley","Integrating Temporal, Real-Time, and Active Databases",SIGMOD Record,1996,"Krithi Ramamritham, Raju Sivasankaran, John A. Stankovic, Don T. Towsley, Ming Xiong","Integrating temporal, real-time, an active databases",ACM SIGMOD Record,1996,0
339,journals/sigmod/RamirezSP94,369277,"Lynn L. Peterson, Jorge C. G. Ramirez, Lon A. Smith",Medical Information Systems: Characterization and Challenges,SIGMOD Record,1994,"W. Hasselbring, W.-J. van den Heuvel, G. J. Houben, R.-D. Kutsche, B. Rieger, M. Roantree, K. Subieta",Research and practice in federated information systems,ACM SIGMOD Record,2000,0
340,journals/sigmod/RashidS00,369281,"Peter Sawyer, Awais Rashid",Object Database Evolution Using Separation of Concerns,SIGMOD Record,2000,"Awais Rashid, Peter Sawyer",Object database evolution using separation of concerns,ACM SIGMOD Record,2000,1
341,journals/sigmod/Ritter98,306141,David Ritter,The Middleware Muddle,SIGMOD Record,1998,David Ritter,The middleware muddle,ACM SIGMOD Record,1998,1
342,journals/sigmod/RoantreeMH99,310066,"John Murphy, Mark Roantree, Wilhelm Hasselbring",The OASIS Multidatabase Prototype,SIGMOD Record,1999,"Mark Roantree, John Murphy, Wilhelm Hasselbring",The OASIS multidatabase prototype,ACM SIGMOD Record,1999,1
343,journals/sigmod/Rosenthal98,273270,Arnon Rosenthal,Where Will Object Techonology Drive Data Administration?,SIGMOD Record,1998,Arnon Rosenthal,Where will object technology drive data administration?,ACM SIGMOD Record,1998,1
344,journals/sigmod/RosenthalSMBTL95,248612,"Arnon Rosenthal, Edward Lafferty, Leonard J. Seligman, Catherine D. McCollum, Bhavani M. Thuraisingham, Barbara T. Blaustein",Data Management Research at The MITRE Corporation,SIGMOD Record,1995,"Arnon Rosenthal, Erich Hughes, Scott Renner, Len Seligman",A consumer viewpoint on Mediator languages-a proposal for a standard,ACM SIGMOD Record,1997,0
345,journals/sigmod/RossAJS02,601875,"Theodore Johnson, Amr El Abbadi, Richard T. Snodgrass, Kenneth A. Ross",Reminiscences on Influential Papers,SIGMOD Record,2002,"Kenneth A. Ross, Theodore Johnson, Richard Thomas Snodgrass",Reminiscences on influential papers,ACM SIGMOD Record,2002,1
346,journals/sigmod/RossAJS02,764202,"Theodore Johnson, Amr El Abbadi, Richard T. Snodgrass, Kenneth A. Ross",Reminiscences on Influential Papers,SIGMOD Record,2002,"T. Fiebig, S. Helmer, C.-C. Kanne, G. Moerkotte, J. Neumann, R. Schiele, T. Westmann",Anatomy of a native XML base management system,The VLDB Journal  The International Journal on Very Large Data Bases,2002,0
347,journals/sigmod/RossCGLLM01,604262,"Per-ke Larson, Luis Gravano, Stefano Ceri, Leonid Libkin, Tova Milo, Kenneth A. Ross",Reminiscences on Influential Papers,SIGMOD Record,2001,Kenneth A. Ross,Reminiscences on Influential Papers,ACM SIGMOD Record,2001,0
