#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
261,journals/sigmod/BunemanFSW01,373697,"Wenfei Fan, Peter Buneman, Scott Weinstein, Jrme Simon",Constraints for Semi-structured Data and XML,SIGMOD Record,2001,"Peter Buneman, Wenfei Fan, Jérôme Siméon, Scott Weinstein",Constraints for semistructured data and XML,ACM SIGMOD Record,2001,1
262,journals/sigmod/BusslerFM02,637415,"Dieter Fensel, Alexander Maedche, Christoph Bussler",A Conceptual Architecture for Semantic Web Enabled Web Services,SIGMOD Record,2002,"Christoph Bussler, Dieter Fensel, Alexander Maedche",A conceptual architecture for semantic web enabled web services,ACM SIGMOD Record,2002,1
263,journals/sigmod/CalvaneseGLV03,959076,"Giuseppe De Giacomo, Moshe Y. Vardi, Maurizio Lenzerini, Diego Calvanese",Reasoning on regular path queries,SIGMOD Record,2003,"D. Calvanese, G. De Giacomo, M. Lenzerini, M. Y. Vardi",Reasoning on regular path queries,ACM SIGMOD Record,2003,1
264,journals/sigmod/CampbellEM03,777002,"Jim Melton, Charles E. Campbell, Andrew Eisenberg",XML schema,SIGMOD Record,2003,"Charles E. Campbell, Andrew Eisenberg, Jim Melton",XML schema,ACM SIGMOD Record,2003,1
265,journals/sigmod/CatarciC96,673463,"Tiziana Catarci, Isabel F. Cruz","Information Visualization, Guest Editors' Foreword",SIGMOD Record,1996,Vijay V. Raghavan,Loading the Data Warehouse Across Various Parallel Architectures,Very Large Data Bases,1996,0
266,journals/sigmod/Chaudhri98,273267,Akmal B. Chaudhri,Workshop Report on Experiences Using Object Data Management in the Real-World,SIGMOD Record,1998,Frank Manola,Towards a richer Web object model,ACM SIGMOD Record,1998,0
267,journals/sigmod/CiliaB02,564762,"Mariano Cilia, Alejandro P. Buchmann",An Active Functionality Service for E-Business Applications,SIGMOD Record,2002,"Jesse Anton, Lawrence Jacobs, Xiang Liu, Jordan Parker, Zheng Zeng, Tie Zhong",Web caching for database applications with Oracle Web Cache,International Conference on Management of Data,2002,0
268,journals/sigmod/Colliat96,673491,George Colliat,"OLAP, Relational, and Multidimensional Database Systems",SIGMOD Record,1996,"John C. Shafer, Rakesh Agrawal, Manish Mehta",SPRINT: A Scalable Parallel Classifier for Data Mining,Very Large Data Bases,1996,0
269,journals/sigmod/CruzKLSWY02,601882,"A. Prasad Sistla, Isabel F. Cruz, Ashfaq A. Khokhar, Clement T. Yu, Bing Liu, Ouri Wolfson",Research Activities in Database Management and Information Retrieval at the University of Illinois at Chicago,SIGMOD Record,2002,"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",Research activities in database management and information retrieval at University of Illinois at Chicago,ACM SIGMOD Record,2002,1
270,journals/sigmod/CuiJO02,507347,"Zhan Cui, Paul O'Brien, Dean M. Jones",Semantic B2B Integration: Issues in Ontology-based Applications,SIGMOD Record,2002,"Zhan Cui, Dean Jones, Paul O'Brien",Semantic B2B integration: issues in ontology-based approaches,ACM SIGMOD Record,2002,1
271,journals/sigmod/DAndreaJ96,765854,"Phil Janus, Albert D'Andrea",UniSQL's Next-Generation Object-Relational Database Management System,SIGMOD Record,1996,"Bruno Becker, Stephan Gschwind, Thomas Ohler, Bernhard Seeger, Peter Widmayer",An asymptotically optimal multiversion B-tree,The VLDB Journal — The International Journal on Very Large Data Bases,1996,0
272,journals/sigmod/DadamK97,271096,"Peter Dadam, Wolfgang Klas",The Database and Information System Research Group at the University of Ulm,SIGMOD Record,1997,"Peter Dadam, Wolfgang Klas",The database and information system research group at the University of ULM,ACM SIGMOD Record,1997,1
273,journals/sigmod/Darwen96,245886,Hugh Darwen,"In Reply to Domains, relations and Religious Wars",SIGMOD Record,1996,Hugh Darwen,"In reply to Domains, relations and religious wars",ACM SIGMOD Record,1996,1
274,journals/sigmod/DemersGRTY03,959070,"Agathoniki Trigoni, Rajmohan Rajaraman, Alan J. Demers, Yong Yao, Johannes Gehrke",The Cougar Project: a work-in-progress report,SIGMOD Record,2003,"Alan Demers, Johannes Gehrke, Rajmohan Rajaraman, Niki Trigoni, Yong Yao",The Cougar Project: a work-in-progress report,ACM SIGMOD Record,2003,1
275,journals/sigmod/DogacDKOONEHAKKM95,223844,"Ebru Kilic, Pinar Koksal, Cem Evrendilek, Ugur Halici, Sema Mancuhan, N. Kesim, Asuman Dogac, Cevdet Dengi, Sena Nural, Gkhan zhan, Fatma Ozcan, Ismailcem Budak Arpinar",METU Interoperable Database System,SIGMOD Record,1995,"A. Prasad Sistla, Ouri Wolfson",Temporal conditions and integrity constraints in active database systems,International Conference on Management of Data,1995,0
276,journals/sigmod/Domingo-FerrerH98,276390,"Josep Domingo-Ferrer, Jordi Herrera-Joancomart",An Anonymous Electronic Commerce Scheme with an Off-Line Authority and Untrusted Agents,SIGMOD Record,1998,"Stefano Ceri, Piero Fraternali, Stefano Paraboschi",The IDEA Web lab,International Conference on Management of Data,1998,0
277,journals/sigmod/DrewHKKLLLSW95,219769,"Babak Hamidzadeh, Kamalakar Karlapalem, Qing Li, Chung-Dak Shum, Dik Lun Lee, Frederick H. Lochovsky, Beat Wthrich, Alex Chia-Yee Kean, Pamela Drew",Data and Knowledge Base Research at Hong Kong University of Science and Technology,SIGMOD Record,1995,"P. Drew, B. Hamidzadeh, K. Karlapalem, A. Kean, D. Lee, Q. Li, F. Lochovsky, C. D. Shum, B. Wuthrich",Data and knowledge base research at Hong Kong University of Science and Technology,ACM SIGMOD Record,1995,1
278,journals/sigmod/DunhamH95,673319,"Margaret H. Dunham, Abdelsalam Helal",From the Guest Editors - Special Section on Data Management Issues in Mobile Computing,SIGMOD Record,1995,"Eric Simon, Angelika Kotz Dittrich",Promises and Realities of Active Database Systems,Very Large Data Bases,1995,0
279,journals/sigmod/ElmagarmidJF95,673147,"Jin Jing, Tetsuya Furukawa, Ahmed K. Elmagarmid",Wireless Client/Server Computing for Personal Information Services and Applications,SIGMOD Record,1995,"Brajesh Goyal, Jayant R. Haritsa, S. Seshadri, V. Srinivasan",Index Concurrency Control in Firm Real-Time Database Systems,Very Large Data Bases,1995,0
280,journals/sigmod/ForteHWDCVHFS99,309870,"Erik Duval, Eddy Forte, Kris Cardinaels, Koen Hendrikx, Florence Haenni, Maria Wentland Forte, Florence Simillion, Ken Warkentyne, E. Vervaet",Semantic and Pedagogic Interoperability Mechanisms in the ARIADNE Educational Repository,SIGMOD Record,1999,"E. Forte, F. Haenni, K. Warkentyne, E. Duval, K. Cardinaels, E. Vervaet, K. Hendrikx, M. Wentland Forte, F. Simillion",Semantic and pedagogic interoperability mechanisms in the ARIADNE educational repository,ACM SIGMOD Record,1999,1
281,journals/sigmod/FreemanG96,381893,"Eric Freeman, David Gelernter",Lifestreams: A Storage Model for Personal Data,SIGMOD Record,1996,"Eric Freeman, David Gelernter",Lifestreams: a storage model for personal data,ACM SIGMOD Record,1996,1
282,journals/sigmod/Gallagher94,181568,Leonard Gallagher,Influencing Database Language Standards,SIGMOD Record,1994,Leonard Gallagher,Influencing database language standards,ACM SIGMOD Record,1994,1
283,journals/sigmod/GamacheS95,212016,"Nadjiba Sahraoui, Andr Gamache",Addressing Techniques Used in Database Object Managers O2 and Orion,SIGMOD Record,1995,"André Gamache, Nadjiba Sahraoui",Addressing techniques used in database object managers O2 and ORION,ACM SIGMOD Record,1995,1
284,journals/sigmod/GatziuJSV99,344825,"Martin Staudt, Yannis Vassiliou, Manfred A. Jeusfeld, Stella Gatziu",Design and Management of Data Warehouses: Report on the DMDW'99 Workshop,SIGMOD Record,1999,"Stella Gatziu, Manfred Jeusfeld, Martin Staudt, Yannis Vassiliou",Design and management of data warehouses report on the DMDW'99 workshop,ACM SIGMOD Record,1999,1
285,journals/sigmod/GunopulosK01,375706,"Nick Koudas, Dimitrios Gunopulos",DIMACS Summer School Tutorial on New Frontiers in Data Mining,SIGMOD Record,2001,"Jonathan Goldstein, Per-Åke Larson","Optimizing queries using materialized views: a practical, scalable solution",International Conference on Management of Data,2001,0
286,journals/sigmod/Halevy00,369284,Alon Y. Halevy,Theory of Answering Queries Using Views,SIGMOD Record,2000,Alon Y. Halevy,Theory of answering queries using views,ACM SIGMOD Record,2000,1
287,journals/sigmod/Hammer02a,507345,Joachim Hammer,Treasurer's Message,SIGMOD Record,2002,"W. Hümmer, W. Lehner, H. Wedekind",Contracting in the days of eBusiness,ACM SIGMOD Record,2002,0
288,journals/sigmod/HasanMV96,245900,"Alberto O. Mendelzon, Dimitra Vista, Masum Z. Hasan",Applying database Visualization to the World Wide Web,SIGMOD Record,1996,"Masum Z. Hasan, Alberto O. Mendelzon, Dimitra Vista",Applying database visualization to the World Wide Web,ACM SIGMOD Record,1996,1
289,journals/sigmod/JukicV97,765544,"Nenad Jukic, Susan V. Vrbsky",Asserting Beliefs in MLS Relational Models,SIGMOD Record,1997,"Georgios Evangelidis, David Lomet, Betty Salzberg","The hB $^\\Pi$-tree: a multi-attribute index supporting concurrency, recovery and node consolidation",The VLDB Journal — The International Journal on Very Large Data Bases,1997,0
290,journals/sigmod/Kemper02,507354,Alfons Kemper,Databases and Transaction Processing: An Application-Oriented Approach - Book Review,SIGMOD Record,2002,"Philip M. Lewis, Arthur Bernstein, Michael Kifer",Databases and transaction processing: an application-oriented approach,ACM SIGMOD Record,2002,1
291,journals/sigmod/KlasS94,672977,"Amit P. Sheth, Wolfgang Klas",Metadata for Digital Media: Introduction to the Special Issue,SIGMOD Record,1994,"Alfons Kemper, Donald Kossmann",Dual-Buffering Strategies in Object Bases,Very Large Data Bases,1994,0
292,journals/sigmod/Klein94,187460,Hans-Joachim Klein,How to Modify SQL Queries in Order to Guarantee Sure Answers,SIGMOD Record,1994,Arbee L. P. Chen,Database research at NTHU and ITRI,ACM SIGMOD Record,1994,0
293,journals/sigmod/Konig-RiesL97,244811,"Birgitta Knig-Ries, Peter C. Lockemann","Research in Databases and Data-Intensive Applications - Computer Science Department and FZI, University of Karlsruhe",SIGMOD Record,1997,"John S. Keen, William J. Dally",Extended ephemeral logging: log storage management for applications with long lived transactions,ACM Transactions on Database Systems (TODS),1997,0
294,journals/sigmod/Konig-RiesMMPPRSVW02,564710,"Ouri Wolfson, S. A. M. Makki, Kia Makki, Charles E. Perkins, Birgitta Knig-Ries, Peter L. Reiher, Niki Pissinou, Peter Scheuermann, Jari Veijalainen",Report on the NSF Workshop on Building an Infrastructure for Mobile and Wireless Systems,SIGMOD Record,2002,"Shimin Chen, Phillip B. Gibbons, Todd C. Mowry, Gary Valentin",Fractal prefetching B+-Trees: optimizing both cache and disk performance,International Conference on Management of Data,2002,0
295,journals/sigmod/Kumar03,959064,Vijay Kumar,Sensor: the atomic computing particle,SIGMOD Record,2003,Vijay Kumar,Sensor: the atomic computing particle,ACM SIGMOD Record,2003,1
296,journals/sigmod/LacroixB03,641003,"Omar Boucelma, Zo Lacroix",Report on the First International Workshop an Efficient Web-based Information Systems,SIGMOD Record,2003,"Zoé Lacroix, Omar Boucelma",Report on the first international workshop on efficient web-based information systems,ACM SIGMOD Record,2003,1
297,journals/sigmod/Liu03,950484,Ling Liu,Editor's Notes,SIGMOD Record,2003,"Chee-Yong Chan, Minos Garofalakis, Rajeev Rastogi",RE-tree: an efficient index structure for regular expressions,The VLDB Journal — The International Journal on Very Large Data Bases,2003,0
298,journals/sigmod/LudascherMM01,375690,"Reagan Moore, Bertram Ludscher, Richard Marciano","Preservation of Digital Data with Self-Validating, Self-Instantiating Knowledge-Based Archives",SIGMOD Record,2001,"Vagelis Hristidis, Nick Koudas, Yannis Papakonstantinou",PREFER: a system for the efficient execution of multi-parametric ranked queries,International Conference on Management of Data,2001,0
299,journals/sigmod/LudascherMM01,603876,"Reagan Moore, Bertram Ludscher, Richard Marciano","Preservation of Digital Data with Self-Validating, Self-Instantiating Knowledge-Based Archives",SIGMOD Record,2001,"Bertram Ludäscher, Richard Marciano, Reagan Moore","Preservation of digital data with self-validating, self-instantiating knowledge-based archives",ACM SIGMOD Record,2001,1
300,journals/sigmod/MalaikaEM03,872821,"Andrew Eisenberg, Jim Melton, Susan Malaika",Standards for databases on the grid,SIGMOD Record,2003,"Serge Abiteboul, Angela Bonifati, Grégory Cobéna, Ioana Manolescu, Tova Milo",Dynamic XML documents with distribution and replication,International Conference on Management of Data,2003,0
301,journals/sigmod/Mani03,959066,Murali Mani,Understanding the semantics of sensor data,SIGMOD Record,2003,Murali Mani,Understanding the semantics of sensor data,ACM SIGMOD Record,2003,1
302,journals/sigmod/McHughW97,253338,"Jennifer Widom, Jason McHugh",Integrating Dynamically-Fetched External Information into a DBMS for Semistructured Data,SIGMOD Record,1997,"Umesh Maheshwari, Barbara Liskov",Partitioned garbage collection of a large object store,International Conference on Management of Data,1997,0
303,journals/sigmod/MedeirosP94,615189,"Claudia Bauzer Medeiros, Fatima Pires",Databases for GIS,SIGMOD Record,1994,Edward Sciore,Versioning and configuration management in an object-oriented data model,The VLDB Journal — The International Journal on Very Large Data Bases,1994,0
304,journals/sigmod/MeltzerC98,306105,"Robert J. Glushko, Bart Meltzer",XML and Electronic Commerce: Enabling the Network Economy,SIGMOD Record,1998,"Bart Meltzer, Robert Glushko",XML and electronic commerce: enabling the network economy,ACM SIGMOD Record,1998,1
305,journals/sigmod/MusickM98,765528,"Chris Miller, Ron Musick",Report on the Second IEEE Metadata Conference (Metadata '97),SIGMOD Record,1998,"Beng Chin Ooi, Kian-Lee Tan, Tat Seng Chua, Wynne Hsu",Fast image retrieval using color-spatial information,The VLDB Journal — The International Journal on Very Large Data Bases,1998,0
306,journals/sigmod/NgH95,202665,"Sheung-lun Hung, Shan-hoi Ng",Multigranularity Locking in Multiple Job Classes Transaction Processing System,SIGMOD Record,1995,"Shan-hoi Ng, Sheung-lun Hung",Multigranularity locking in multiple job classes transaction processing system,ACM SIGMOD Record,1995,1
307,journals/sigmod/NobleS95,219730,"Brian Noble, Mahadev Satyanarayanan",A Research Status Report on Adaptation for Mobile Data Access,SIGMOD Record,1995,"Brian D. Noble, M. Satyanarayanan",A research status report on adaptation for mobile data access,ACM SIGMOD Record,1995,1
308,journals/sigmod/NorrieBSW94,181567,"Hans-Jrg Schek, Moira C. Norrie, Gerhard Weikum, Stephen Blott",The Database Research Group at ETH Zurich,SIGMOD Record,1994,"Moira C. Norrie, Stephen M. Blott, Hans-Jörg Schek, Gerhard Weikum",The database research group at ETH Zurich,ACM SIGMOD Record,1994,1
309,journals/sigmod/ONeilG95,212001,"Goetz Graefe, Patrick E. O'Neil",Multi-Table Joins Through Bitmapped Join Indices,SIGMOD Record,1995,"Patrick O'Neil, Goetz Graefe",Multi-table joins through bitmapped join indices,ACM SIGMOD Record,1995,1
310,journals/sigmod/OukselS99,765510,"Amit P. Sheth, Aris M. Ouksel",Semantic Interoperability in Global Information Systems: A Brief Introduction to the Research Area and the Special Section,SIGMOD Record,1999,"Natalija Krivokapić, Alfons Kemper, Ehud Gudes",Deadlock detection in distributed database systems: a new algorithm and a comparative performance analysis,The VLDB Journal — The International Journal on Very Large Data Bases,1999,0
311,journals/sigmod/Ozsu01,375681,M. Tamer zsu,Chair's Message,SIGMOD Record,2001,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",Main-memory index structures with fixed-size partial keys,International Conference on Management of Data,2001,0
312,journals/sigmod/Qian96,381901,Xiaolei Qian,"Shutdown, Budget, and Funding",SIGMOD Record,1996,Xiaolei Qian,"Shutdown, budget, and funding",ACM SIGMOD Record,1996,1
313,journals/sigmod/QuixSJ02,507348,"Manfred A. Jeusfeld, Mareike Schoop, Christoph Quix",Business Data Management for B2B Electronic Commerce,SIGMOD Record,2002,"Christoph Quix, Mareike Schoop, Manfred Jeusfeld",Business data management for business-to-business electronic commerce,ACM SIGMOD Record,2002,1
314,journals/sigmod/RafanelliBT96,245887,"Leonardo Tininini, Antonia Bezenchek, Maurizio Rafanelli",The Aggregate Data Problem: A System for their Definition and Management,SIGMOD Record,1996,"M. Rafanelli, A. Bezenchek, L. Tininini",The aggregate data problem: a system for their definition and management,ACM SIGMOD Record,1996,1
315,journals/sigmod/RafanelliBT96,673493,"Leonardo Tininini, Antonia Bezenchek, Maurizio Rafanelli",The Aggregate Data Problem: A System for their Definition and Management,SIGMOD Record,1996,"Flip Korn, Nikolaos Sidiropoulos, Christos Faloutsos, Eliot Siegel, Zenon Protopapas",Fast Nearest Neighbor Search in Medical Image Databases,Very Large Data Bases,1996,0
316,journals/sigmod/RisheSBDOALOSS95,212019,"Leonard Loureiro, Yi Deng, Carlos Ordonez 0002, Mario Sanchez, Cyril U. Orji, Wei Sun, Artyom Shaposhnikov, Naphtali Rishe, Michael Alexopoulos, David Barton",Florida International University High Performance Database Research Center,SIGMOD Record,1995,"Naphtali Rishe, Wei Sun, David Barton, Yi Deng, Cyril Orji, Michael Alexopoulos, Leonardo Loureiro, Carlos Ordonez, Mario Sanchez, Artyom Shaposhnikov",Florida International University High Performance Database Research Center,ACM SIGMOD Record,1995,1
317,journals/sigmod/RosenthalHRS97,248612,"Eric Hughes, Leonard J. Seligman, Arnon Rosenthal, Scott Renner",A Consumer Viewpoint on Mediator Languages - a Proposal for a Standard,SIGMOD Record,1997,"Arnon Rosenthal, Erich Hughes, Scott Renner, Len Seligman",A consumer viewpoint on Mediator languages-a proposal for a standard,ACM SIGMOD Record,1997,1
318,journals/sigmod/RosenthalSMBTL95,212020,"Arnon Rosenthal, Edward Lafferty, Leonard J. Seligman, Catherine D. McCollum, Bhavani M. Thuraisingham, Barbara T. Blaustein",Data Management Research at The MITRE Corporation,SIGMOD Record,1995,"Arnon Rosenthal, Len Seligman, Catherine McCollum, Barbara Blaustein, Bhavani Thuraisingham, Edward Lafferty",Data management research at the MITRE Corporation,ACM SIGMOD Record,1995,1
319,journals/sigmod/RossAJS02,601875,"Theodore Johnson, Amr El Abbadi, Richard T. Snodgrass, Kenneth A. Ross",Reminiscences on Influential Papers,SIGMOD Record,2002,"Kenneth A. Ross, Theodore Johnson, Richard Thomas Snodgrass",Reminiscences on influential papers,ACM SIGMOD Record,2002,1
320,journals/sigmod/RossFLOSSVW00,335420,"Gerhard Weikum, Alon Y. Levy, Divesh Srivastava, Eric Simon, Patrick E. O'Neil, Victor Vianu, Kenneth A. Ross, Christos Faloutsos",Reminiscences on Influential Papers,SIGMOD Record,2000,"Ron Avnur, Joseph M. Hellerstein",Eddies: continuously adaptive query processing,International Conference on Management of Data,2000,0
321,journals/sigmod/RossKMV02,564737,"Kaladhar Voruganti, Rene J. Miller, Kenneth A. Ross, Flip Korn",Reminiscences on Influential Papers,SIGMOD Record,2002,"Haixun Wang, Wei Wang, Jiong Yang, Philip S. Yu",Clustering by pattern similarity in large data sets,International Conference on Management of Data,2002,0
322,journals/sigmod/SchmidtWKFCMB01,603872,"Ralph Busse, Michael J. Carey, Daniela Florescu, Martin L. Kersten, Albrecht Schmidt, Florian Waas, Ioana Manolescu",Why And How To Benchmark XML Databases,SIGMOD Record,2001,"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",Why and how to benchmark XML databases,ACM SIGMOD Record,2001,1
323,journals/sigmod/SegevJS95,219754,"Arie Segev, Richard T. Snodgrass, Christian S. Jensen",Report on The 1995 International Workshop on Temporal Databases,SIGMOD Record,1995,"Arie Segev, Christian S. Jensen, Richard Thomas Snodgrass",Report on the 1995 international workshop on temporal databases,ACM SIGMOD Record,1995,1
324,journals/sigmod/ShethMKA01,604281,"John A. Miller, Amit P. Sheth, Ismailcem Budak Arpinar, Krys Kochut",Research in Multi-Organizational Processes and Semantic Information Brokering at the LSDIS Lab,SIGMOD Record,2001,,Systems and prototypes,ACM SIGMOD Record,2001,0
325,journals/sigmod/SnodgrassACFLLORRSV99,304199,"Patrick Valduriez, Serge Abiteboul, Sophie Cluet, Kenneth A. Ross, Raghu Ramakrishnan, Guy M. Lohman, David B. Lomet, Richard T. Snodgrass, Gultekin zsoyoglu, Michael J. Franklin, Timos K. Sellis",Reminiscences on Influential Papers,SIGMOD Record,1999,"Jeffrey Scott Vitter, Min Wang",Approximate computation of multidimensional aggregates of sparse data using wavelets,International Conference on Management of Data,1999,0
326,journals/sigmod/SonDT96,381879,"Sang Hyuk Son, Rasikan David, Bhavani M. Thuraisingham",Improving Timeliness in Real-Time Secure Database Systems,SIGMOD Record,1996,"Sang H. Son, Rasikan David, Bhavani Thuraisingham",Improving timeliness in real-time secure database systems,ACM SIGMOD Record,1996,1
327,journals/sigmod/SouzaS99,310063,"Mrcio Farias de Souza, Marcus Costa Sampaio",Efficient Materialization and Use of Views in Data Warehouses,SIGMOD Record,1999,"Márcio Farias de Souza, Marcus Costa Sampaio",Efficient materialization and use of views in data warehouses,ACM SIGMOD Record,1999,1
328,journals/sigmod/Stonebraker94,181551,Michael Stonebraker,In Memory of Bob Kooi (1951-1993),SIGMOD Record,1994,Michael Stonebraker,In memory of Bob Kooi (1951-1993),ACM SIGMOD Record,1994,1
329,journals/sigmod/Suciu01,375722,Dan Suciu,On Database Theory and XML,SIGMOD Record,2001,"Chun Zhang, Jeffrey Naughton, David DeWitt, Qiong Luo, Guy Lohman",On supporting containment queries in relational database management systems,International Conference on Management of Data,2001,0
330,journals/sigmod/TsotrasK96,381889,"Anil Kumar, Vassilis J. Tsotras",Temporal Database Bibliography Update,SIGMOD Record,1996,"Mikael Berndtsson, Jörgen Hansson",Workshop report: the first international workshop on active and real-time database systems (ARTDB-95),ACM SIGMOD Record,1996,0
331,journals/sigmod/UrbanDG96,280356,"Suzanne W. Dietrich, Forouzan Golshani, Susan Darling Urban",Database Research at Arizona State University,SIGMOD Record,1996,"Jaiwei Han, Youngjian Fu, Wei Wang, Jenny Chiang, Osmar R. Zaïane, Krzysztof Koperski",DBMiner: interactive mining of multiple-level knowledge in relational databases,International Conference on Management of Data,1996,0
332,journals/sigmod/Widom94,672836,Jennifer Widom,Research Issues in Active Database Systems: Report from the Closing Panel at RIDE-ADS '94,SIGMOD Record,1994,"Rakesh Agrawal, Ramakrishnan Srikant",Fast Algorithms for Mining Association Rules in Large Databases,Very Large Data Bases,1994,0
333,journals/sigmod/Winslett03,640999,Marianne Winslett,Interview with Jim Gray,SIGMOD Record,2003,Marianne Winslett,Jim Gray speaks out,ACM SIGMOD Record,2003,1
334,journals/tods/Alagic99,328943,Suad Alagic,Type-Checking OQL Queries In the ODMG Type Systems,ACM Trans. Database Syst.,1999,Suad Alagíc,Type-checking OQL queries in the ODMG type systems,ACM Transactions on Database Systems (TODS),1999,1
335,journals/tods/BaralisW00,363954,"Jennifer Widom, Elena Baralis",An algebraic approach to static analysis of active database rules,ACM Trans. Database Syst.,2000,"Elena Baralis, Jennifer Widom",An algebraic approach to static analysis of active database rules,ACM Transactions on Database Systems (TODS),2000,1
336,journals/tods/BrightHP94,191889,"A. R. Hurson, Simin H. Pakzad, M. W. Bright",Automated Resolution of Semantic Heterogeneity in Multidatabases,ACM Trans. Database Syst.,1994,"Radek Vingralek, Yuri Breitbart, Gerhard Weikum",Distributed file organization with scalable cost/performance,International Conference on Management of Data,1994,0
337,journals/tods/ChoG03,958945,"Junghoo Cho, Hector Garcia-Molina",Effective page refresh policies for Web crawlers,ACM Trans. Database Syst.,2003,"Junghoo Cho, Hector Garcia-Molina",Effective page refresh policies for Web crawlers,ACM Transactions on Database Systems (TODS),2003,1
338,journals/tods/ChomickiTB01,375685,"Jan Chomicki, David Toman, Michael H. Bhlen",Querying ATSQL databases with temporal logic,ACM Trans. Database Syst.,2001,"Amol Deshpande, Minos Garofalakis, Rajeev Rastogi",Independence is good: dependency-based histogram synopses for high-dimensional data,International Conference on Management of Data,2001,0
339,journals/tods/ChomickiTB01,383892,"Jan Chomicki, David Toman, Michael H. Bhlen",Querying ATSQL databases with temporal logic,ACM Trans. Database Syst.,2001,"Jan Chomicki, David Toman, Michael H. Böhlen",Querying ATSQL databases with temporal logic,ACM Transactions on Database Systems (TODS),2001,1
340,journals/tods/JacoxS03,872831,"Hanan Samet, Edwin H. Jacox",Iterative spatial join,ACM Trans. Database Syst.,2003,"Surajit Chaudhuri, Raghav Kaushik, Jeffrey F. Naughton",On relational support for XML publishing: beyond sorting and tagging,International Conference on Management of Data,2003,0
341,journals/tods/KemmeA00,671844,"Gustavo Alonso, Bettina Kemme",A new approach to developing and implementing eager database replication protocols,ACM Trans. Database Syst.,2000,"Hans-Peter Kriegel, Marco Pötke, Thomas Seidl",Managing Intervals Efficiently in Object-Relational Databases,Very Large Data Bases,2000,0
342,journals/tods/KossmannFDA00,335423,"Donald Kossmann, Gerhard Drasch, Michael J. Franklin",Cache investment: integrating query optimization and distributed data placement,ACM Trans. Database Syst.,2000,"Rakesh Agrawal, Edward L. Wimmers",A framework for expressing and combining preferences,International Conference on Management of Data,2000,0
343,journals/tods/KotidisR01,375692,"Nick Roussopoulos, Yannis Kotidis",A case for dynamic view management,ACM Trans. Database Syst.,2001,"Zhiyuan Chen, Johannes Gehrke, Flip Korn",Query optimization in compressed database systems,International Conference on Management of Data,2001,0
344,journals/tods/LakshmananLN03,872765,"Laks V. S. Lakshmanan, Raymond T. Ng, Carson Kai-Sang Leung",Efficient dynamic mining of constrained frequent sets,ACM Trans. Database Syst.,2003,"Abhinandan Das, Johannes Gehrke, Mirek Riedewald",Approximate join processing over data streams,International Conference on Management of Data,2003,0
345,journals/tods/LakshmananSS01,375681,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",SchemaSQL: An extension to SQL for multidatabase interoperability,ACM Trans. Database Syst.,2001,"Philip Bohannon, Peter Mcllroy, Rajeev Rastogi",Main-memory index structures with fixed-size partial keys,International Conference on Management of Data,2001,0
346,journals/tods/LakshmananSS01,672182,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",SchemaSQL: An extension to SQL for multidatabase interoperability,ACM Trans. Database Syst.,2001,"Craig J. Bunker, Latha S. Colby, Richard L. Cole, William J. McKenna, Gopal Mulagund, David Wilhite",Aggregate Maintenance for Data Warehousing in Informix Red Brick Vista,Very Large Data Bases,2001,0
347,journals/tods/MamoulisP01,375729,"Dimitris Papadias, Nikos Mamoulis",Multiway spatial joins,ACM Trans. Database Syst.,2001,"Ling Ling Yan, Renée J. Miller, Laura M. Haas, Ronald Fagin",Data-driven understanding and refinement of schema mappings,International Conference on Management of Data,2001,0
348,journals/tods/Meo00,363956,Rosa Meo,Theory of dependence values,ACM Trans. Database Syst.,2000,Rosa Meo,Theory of dependence values,ACM Transactions on Database Systems (TODS),2000,1
349,journals/tods/MumickFPR96,227624,"Hamid Pirahesh, Inderpal Singh Mumick, Raghu Ramakrishnan, Sheldon J. Finkelstein",Magic Conditions,ACM Trans. Database Syst.,1996,"Inderpal Singh Mumick, Sheldon J. Finkelstein, Hamid Pirahesh, Raghu Ramakrishnan",Magic conditions,ACM Transactions on Database Systems (TODS),1996,1
350,journals/tods/MuralidharS99,758375,"Krishnamurty Muralidhar, Rathindra Sarathy",Security of Random Data Perturbation Methods,ACM Trans. Database Syst.,1999,Kjetil Nørvåg,The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems,Very Large Data Bases,1999,0
351,journals/tods/PetersO97,244813,"M. Tamer zsu, Randal J. Peters",An Axiomatic Model of Dynamic Schema Evolution in Objectbase Systems,ACM Trans. Database Syst.,1997,"Randel J. Peters, M. Tamer Özsu",An axiomatic model of dynamic schema evolution in objectbase systems,ACM Transactions on Database Systems (TODS),1997,1
