#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.authors,ltable.title,ltable.venue,ltable.year,rtable.authors,rtable.title,rtable.venue,rtable.year,gold
254,conf/vldb/ShaferA97,373638,"Rakesh Agrawal, John C. Shafer",Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,VLDB,1997.0,Charu C. Aggarwal,Re-designing distance functions and distance-based applications for high dimensional data,ACM SIGMOD Record,2001,0
255,conf/vldb/ShaferA97,375733,"Rakesh Agrawal, John C. Shafer",Parallel Algorithms for High-dimensional Similarity Joins for Data Mining Applications,VLDB,1997.0,"Felipe Cario, Jr., Pekka Kostamaa, Art Kaufmann, John Burgess","StorHouse metanoia - new applications for database, storage &; data warehousing",International Conference on Management of Data,2001,0
256,conf/vldb/ShanmugasundaramGTZDN99,671499,"Jeffrey F. Naughton, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jayavel Shanmugasundaram",Relational Databases for Querying XML Documents: Limitations and Opportunities,VLDB,1999.0,"Jayavel Shanmugasundaram, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jeffrey F. Naughton",Relational Databases for Querying XML Documents: Limitations and Opportunities,Very Large Data Bases,1999,1
257,conf/vldb/ShanmugasundaramKSFF01,672203,"Jerry Kiernan, Jayavel Shanmugasundaram, Catalina Fan, Eugene J. Shekita, John Funderburk",Querying XML Views of Relational Data,VLDB,2001.0,"Jayavel Shanmugasundaram, Jerry Kiernan, Eugene J. Shekita, Catalina Fan, John Funderburk",Querying XML Views of Relational Data,Very Large Data Bases,2001,1
258,conf/vldb/Shaw98,671169,David Elliot Shaw,Technology and the Future of Commerce and Finance (Abstract),VLDB,1998.0,David Elliot Shaw,Technology and the Future of Commerce and Finance (Abstract),Very Large Data Bases,1998,0
259,conf/vldb/ShivakumarGC98,671179,"Hector Garcia-Molina, Narayanan Shivakumar, Chandra Chekuri",Filtering with Approximate Predicates,VLDB,1998.0,"Narayanan Shivakumar, Hector Garcia-Molina, Chandra Chekuri",Filtering with Approximate Predicates,Very Large Data Bases,1998,1
260,conf/vldb/ShuklaDN98,276371,"Jeffrey F. Naughton, Amit Shukla, Prasad Deshpande",Materialized View Selection for Multidimensional Datasets,VLDB,1998.0,Edwin R. Lassettre,Olympic records for data at the 1998 Nagano games,International Conference on Management of Data,1998,0
261,conf/vldb/ShuklaDNR96,673295,"Jeffrey F. Naughton, Amit Shukla, Karthikeyan Ramasamy, Prasad Deshpande",Storage Estimation for Multidimensional Aggregates in the Presence of Hierarchies,VLDB,1996.0,"Peter J. Haas, Jeffrey F. Naughton, S. Seshadri, Lynne Stokes",Sampling-Based Estimation of the Number of Distinct Values of an Attribute,Very Large Data Bases,1995,0
262,conf/vldb/Spaccapietra94,672993,Stefano Spaccapietra,User Interfaces; Who Cares?,VLDB,1994.0,Stefano Spaccapietra,User Interfaces; Who Cares?,Very Large Data Bases,1994,1
263,conf/vldb/StanoiRAA01,671701,"Ioana Stanoi, Amr El Abbadi, Divyakant Agrawal, Mirek Riedewald",Discovery of Influence Sets in Frequently Updated Databases,VLDB,2001.0,"Sanjay Agrawal, Surajit Chaudhuri, Vivek R. Narasayya",Automated Selection of Materialized Views and Indexes in SQL Databases,Very Large Data Bases,2000,0
264,conf/vldb/StathatosRB97,673653,"Konstantinos Stathatos, John S. Baras",Adaptive Data Broadcast in Hybrid Networks,VLDB,1997.0,"Konstantinos Stathatos, Nick Roussopoulos, John S. Baras",Adaptive Data Broadcast in Hybrid Networks,Very Large Data Bases,1997,1
265,conf/vldb/TeisseirePC94,672831,"Maguelonne Teisseire, Pascal Poncelet, Rosine Cicchetti",Towards Event-Driven Modelling for Database Design,VLDB,1994.0,"Maguelonne Teisseire, Pascal Poncelet, Rosine Cicchetti",Towards Event-Driven Modelling for Database Design,Very Large Data Bases,1994,1
266,conf/vldb/Toivonen96,673325,Hannu Toivonen,Sampling Large Databases for Association Rules,VLDB,1996.0,Hannu Toivonen,Sampling Large Databases for Association Rules,Very Large Data Bases,1996,1
267,conf/vldb/Tygar98,671343,J. D. Tygar,Atomicity versus Anonymity: Distributed Transactions for Electronic Commerce,VLDB,1998.0,J. D. Tygar,Atomicity versus Anonymity: Distributed Transactions for Electronic Commerce,Very Large Data Bases,1998,1
268,conf/vldb/UrhanF01,672188,"Tolga Urhan, Michael J. Franklin",Dynamic Pipeline Scheduling for Improving Interactive Query Performance,VLDB,2001.0,"Tolga Urhan, Michael J. Franklin",Dynamic Pipeline Scheduling for Improving Interactive Query Performance,Very Large Data Bases,2001,1
269,conf/vldb/WangZ00,671687,"Haixun Wang, Carlo Zaniolo",Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,VLDB,2000.0,"Haixun Wang, Carlo Zaniolo",Using SQL to Build New Aggregates and Extenders for Object- Relational Systems,Very Large Data Bases,2000,1
270,conf/vldb/WuYCT95,604268,"Kun-Lung Wu, Philip S. Yu, James Z. Teng, Jen-Yao Chung",A Performance Study of Workfile Disk Management for Concurrent Mergesorts in a Multiprocessor Database System,VLDB,1995.0,"Daniel Barbar, Julia Couto, Sushil Jajodia, Ningning Wu",ADAM: a testbed for exploring the use of data mining in intrusion detection,ACM SIGMOD Record,2001,0
271,conf/vldb/WuYCT95,872855,"Kun-Lung Wu, Philip S. Yu, James Z. Teng, Jen-Yao Chung",A Performance Study of Workfile Disk Management for Concurrent Mergesorts in a Multiprocessor Database System,VLDB,1995.0,"D. Abadi, D. Carney, U. etintemel, M. Cherniack, C. Convey, C. Erwin, E. Galvez, M. Hatoun, A. Maskey, A. Rasin, A. Singer, M. Stonebraker, N. Tatbul, Y. Xing, R. Yan, S. Zdonik",Aurora: a data stream management system,International Conference on Management of Data,2003,0
272,conf/vldb/YagoubFIV00a,671846,"Valrie Issarny, Patrick Valduriez, Khaled Yagoub, Daniela Florescu",Building and Customizing Data-Intensive Web Sites Using Weave,VLDB,2000.0,"Ioana Manolescu, Daniela Florescu, Donald Kossmann, Florian Xhumari, Dan Olteanu",Agora: Living with XML and Relational,Very Large Data Bases,2000,0
273,conf/vldb/YuSLJ02,233361,"Divesh Srivastava, Ting Yu, H. V. Jagadish, Laks V. S. Lakshmanan",Compressed Accessibility Map: Efficient Access Control XML,VLDB,2002.0,"Kenneth A. Ross, Divesh Srivastava, S. Sudarshan",Materialized view maintenance and integrity constraint checking: trading space for time,International Conference on Management of Data,1996,0
274,conf/vldb/ZemankovaI94,672998,Yannis E. Ioannidis,Scientific Databases - State of the Art and Future Directions,VLDB,1994.0,"Maria Zemankova, Yannis E. Ioannidis",Scientific Databases - State of the Art and Future Directions,Very Large Data Bases,1994,1
275,journals/sigmod/AbelTK97,253406,"David J. Abel, Dean Kuo, Kerry L. Taylor",Integrating Modelling Systems for Environmental Management Information Systems,SIGMOD Record,1997.0,"Jason Tsong-Li Wang, Dennis Shasha, George J. S. Chang, Liam Relihan, Kaizhong Zhang, Girish Patel",Structural matching and discovery in document databases,International Conference on Management of Data,1997,0
276,journals/sigmod/Aberer01a,601865,Karl Aberer,Book Review Column,SIGMOD Record,2001.0,Karl Aberer,Book review column,ACM SIGMOD Record,2002,0
277,journals/sigmod/Aberer02c,507353,Karl Aberer,Book Review Column,SIGMOD Record,2002.0,Karl Aberer,Book review column,ACM SIGMOD Record,2002,0
278,journals/sigmod/Aberer03c,945727,Karl Aberer,Guest editor's introduction,,2003.0,Karl Aberer,Guest editor's introduction,ACM SIGMOD Record,2003,1
279,journals/sigmod/Aggarwal01,373638,Charu C. Aggarwal,Re-designing Distance Functions and Distance-Based Applications for High Dimensional Data,SIGMOD Record,2001.0,Charu C. Aggarwal,Re-designing distance functions and distance-based applications for high dimensional data,ACM SIGMOD Record,2001,1
280,journals/sigmod/AnyanwuS02,637418,"Kemafor Anyanwu, Amit P. Sheth",The p Operator: Discovering and Ranking Associations on the Semantic Web,SIGMOD Record,2002.0,"Kemafor Anyanwu, Amit Sheth",The  operator: discovering and ranking associations on the semantic web,ACM SIGMOD Record,2002,0
281,journals/sigmod/ArenasKKKMM03,604267,"Marcelo Arenas, Vasiliki Kantere, Rene J. Miller, Anastasios Kementsietsidis, John Mylopoulos, Iluju Kiringa",The hyperion project: from data integration to data coordination,SIGMOD Record,2003.0,"Salvatore J. Stolfo, Wenke Lee, Philip K. Chan, Wei Fan, Eleazar Eskin",Data mining-based intrusion detectors: an overview of the columbia IDS project,ACM SIGMOD Record,2001,0
282,journals/sigmod/BabuW01,603884,"Jennifer Widom, Shivnath Babu",Continuous Queries over Data Streams,SIGMOD Record,2001.0,"Shivnath Babu, Jennifer Widom",Continuous queries over data streams,ACM SIGMOD Record,2001,0
283,journals/sigmod/Badia02,637425,Antonio Badia,Ontologies: A Silver Bullet for Knowledge Management and Electronic Commerce - Book Review,SIGMOD Record,2002.0,Antonio Badia,"Review of Ontologies: a silver bullet for knowledge management and electronic commerce by Dieter Fensel. Springer-Verlag, 2002.",ACM SIGMOD Record,2002,1
284,journals/sigmod/Barbara01,191931,Daniel Barbar,Special Issue on Data Mining for Intrusion Detection and Threat Analysis - Guest Editor's Introduction,SIGMOD Record,2001.0,Daniel J. Dietterich,DEC data distributor: for data replication and data warehousing,International Conference on Management of Data,1994,0
285,journals/sigmod/BarbaraBFLS94,223863,"David B. Lomet, Daniel Barbar, Jos A. Blakeley, Michael Stonebraker, Daniel H. Fishman",The Impact of Database Research on Industrial Products (Panel Summary),SIGMOD Record,1994.0,"Peter Buneman, David Maier",The data that you won't find in databases: tutorial panel on data exchange formats,International Conference on Management of Data,1995,0
286,journals/sigmod/BarbaraBFLS94,271089,"David B. Lomet, Daniel Barbar, Jos A. Blakeley, Michael Stonebraker, Daniel H. Fishman",The Impact of Database Research on Industrial Products (Panel Summary),SIGMOD Record,1994.0,"S. Conrad, B. Eaglestone, W. Hasselbring, M. Roantree, M. Schhoff, M. Strssler, M. Vermeer, F. Saltor",Research issues in federated database systems: report of EFDBS '97 workshop,ACM SIGMOD Record,1997,0
287,journals/sigmod/BarbaraBFLS94,276348,"David B. Lomet, Daniel Barbar, Jos A. Blakeley, Michael Stonebraker, Daniel H. Fishman",The Impact of Database Research on Industrial Products (Panel Summary),SIGMOD Record,1994.0,Michael Stonebraker,Are we working on the right problems? (panel),International Conference on Management of Data,1998,0
288,journals/sigmod/BarbaraBFLS94,671700,"David B. Lomet, Daniel Barbar, Jos A. Blakeley, Michael Stonebraker, Daniel H. Fishman",The Impact of Database Research on Industrial Products (Panel Summary),SIGMOD Record,1994.0,Michael J. Carey,"Toto, We're Not in Kansas Anymore: On Transitioning from Research to the Real (Invited Industrial Talk)",Very Large Data Bases,2000,0
289,journals/sigmod/BarbaraCJW01,604268,"Daniel Barbar, Sushil Jajodia, Ningning Wu, Julia Couto",ADAM: A Testbed for Exploring the Use of Data Mining in Intrusion Detection,SIGMOD Record,2001.0,"Daniel Barbar, Julia Couto, Sushil Jajodia, Ningning Wu",ADAM: a testbed for exploring the use of data mining in intrusion detection,ACM SIGMOD Record,2001,0
290,journals/sigmod/BerndtssonH96,381889,"Mikael Berndtsson, Jrgen Hansson",Workshop Report: The First International Workshop on Active and Real-Time Database Systems (ARTDB-95),SIGMOD Record,1996.0,"Mikael Berndtsson, Jrgen Hansson",Workshop report: the first international workshop on active and real-time database systems (ARTDB-95),ACM SIGMOD Record,1996,1
291,journals/sigmod/BertinoEH03,373684,"Mohand-Said Hacid, Elisa Bertino, Ahmed K. Elmagarmid",A Database Approach to Quality of Service Specification in Video Databases,SIGMOD Record,2003.0,"Elisa Bertino, Ahmed K. Elmagarmid, Mohand-Sad Hacid",Quality of service in multimedia digital libraries,ACM SIGMOD Record,2001,0
292,journals/sigmod/Bestavros96,234897,Azer Bestavros,Advances in Real-Time Database Systems Research,,1996.0,"Azer Bestavros, Kwei-Jay Lin, Sang Son",Report on first international workshop on real-time database systems,ACM SIGMOD Record,1996,0
293,journals/sigmod/BiancheriPP01,373631,"Jean-Christophe R. Pazzaglia, Chiara Biancheri, Gavino Paddeu",EIHA?!?: Deploying Web and WAP services using XML Technology,SIGMOD Record,2001.0,"Chiara Biancheri, Jean-Christophe Pazzaglia, Gavino Paddeu",EIHA?!?: deploying Web and WAP services using XML technology,ACM SIGMOD Record,2001,1
294,journals/sigmod/BichlerSZ98,306102,"Martin Bichler, Arie Segev, J. Leon Zhao",Component-based E-Commerce: Assesment of Current Practices and Future Directions,SIGMOD Record,1998.0,"Martin Bichler, Arie Segev, J. Leon Zhao",Component-based e-commerce: assessment of current practices and future directions,ACM SIGMOD Record,1998,1
295,journals/sigmod/BorgidaCS98,290595,"Alexander Borgida, Martin Staudt, Vinay K. Chaudhri",KRDB '98: The 5th International Workshop on Knowledge Representation Meets Databases,SIGMOD Record,1998.0,"Alex Borgida, Vinay K. Chaudhri, Martin Staudt",Report on the 5th international workshop on knowledge representation meets databases (KRDB'98),ACM SIGMOD Record,1998,1
296,journals/sigmod/BoulosO99,333610,"Kinji Ono, Jihad Boulos",Cost Estimation of User-Defined Methods in Object-Relational Database Systems,SIGMOD Record,1999.0,"Jihad Boulos, Kinji Ono",Cost estimation of user-defined methods in object-relational database systems,ACM SIGMOD Record,1999,0
297,journals/sigmod/BurtonM98,273254,"V. Wiktor Marek, Bradley F. Burton",Applications of the JAVA Programming Language to Database Management,SIGMOD Record,1998.0,"Bradley F. Burton, Victor W. Marek",Applications of JAVA programming language to database management,ACM SIGMOD Record,1998,1
298,journals/sigmod/CampbellEM03,777002,"Jim Melton, Charles E. Campbell, Andrew Eisenberg",XML schema,SIGMOD Record,2003.0,"Charles E. Campbell, Andrew Eisenberg, Jim Melton",XML schema,ACM SIGMOD Record,2003,1
299,journals/sigmod/CaplinskasEV02,507367,"Albertas Caplinskas, Johann Eder, Olegas Vasilecas",Advances in Databases and Information Systems (ADBIS),SIGMOD Record,2002.0,"Albertas Caplinskas, Johann Eder, Olegas Vasilecas",Advances in databases and information systems: report of 5th East European Conference ADBIS'2001,ACM SIGMOD Record,2002,1
300,journals/sigmod/CareyS99,310071,"Leonard J. Seligman, Michael J. Carey",NSF Workshop on Industrial/Academic Cooperation in Database Systems,SIGMOD Record,1999.0,"Mike Carey, Len Seligman",NSF workshop on industrial/academic cooperation in database systems,ACM SIGMOD Record,1999,1
301,journals/sigmod/ChangASS98,273264,"Alan Sussman, Anurag Acharya, Joel H. Saltz, Chialin Chang",T2: A Customizable Parallel Database for Multi-Dimensional Data,SIGMOD Record,1998.0,"Chialin Chang, Anurag Acharya, Alan Sussman, Joel Saltz",T2: a customizable parallel database for multi-dimensional data,ACM SIGMOD Record,1998,1
302,journals/sigmod/ChangGKRS98,290607,"Kenneth A. Ross, Gail E. Kaiser, Luis Gravano, Salvatore J. Stolfo, Shih-Fu Chang",Database Research at Columbia University,SIGMOD Record,1998.0,"Shih-Fu Chang, Luis Gravano, Gail E. Kaiser, Kenneth A. Ross, Salvatore J. Stolfo",Database research at Columbia University,ACM SIGMOD Record,1998,1
303,journals/sigmod/ChenHKPW94,190646,"Julian Kupiec, Jan O. Pedersen, Lynn Wilcox, Marti A. Hearst, Francine Chen",Metadata for Mixed-Media Access,SIGMOD Record,1994.0,"Francine Chen, Marti Hearst, Julian Kupiec, Jan Pedersen, Lynn Wilcox",Metadata for mixed-media access,ACM SIGMOD Record,1994,1
304,journals/sigmod/CherniakV03,641001,"Mitch Cherniack, Kenneth A. Ross, Gottfried Vossen",Reminiscences on Influential Papers,SIGMOD Record,2003.0,Kenneth A. Ross,Reminiscences on influential papers,ACM SIGMOD Record,2003,0
305,journals/sigmod/ConradHHKRSS99,304189,"Flix Saltor, Uwe Hohenstein, Ralf-Detlef Kutsche, Wilhelm Hasselbring, Gunter Saake, Stefan Conrad, Mark Roantree",Engineering Federated Information Systems: Report of EFIS '99 Workshop,SIGMOD Record,1999.0,"David Lomet, Mark Tuttle",Logical logging to extend recovery to new domains,International Conference on Management of Data,1999,0
306,journals/sigmod/Critchlow01,373699,Terence Critchlow,Report on XEWA-00: The XML Enabled Wide-Area Searches for Bioinformatics Workshop,SIGMOD Record,2001.0,Terence Critchlow,Report on XEWA-00: the XML enabled wide-area searches for bioinformatics workshop,ACM SIGMOD Record,2001,1
307,journals/sigmod/CruzKLSWY02,758365,"A. Prasad Sistla, Isabel F. Cruz, Ashfaq A. Khokhar",Research Activities in Database Management and Information Retrieval at the University of Illinois at Chicago,SIGMOD Record,2002.0,Henry F. Korth,The Double Life of the Transaction Abstraction: Fundamental Principle and Evolving System Concept,Very Large Data Bases,1995,0
308,journals/sigmod/CuiJO02,507347,"Zhan Cui, Paul O'Brien, Dean M. Jones",Semantic B2B Integration: Issues in Ontology-based Applications,SIGMOD Record,2002.0,"Zhan Cui, Dean Jones, Paul O'Brien",Semantic B2B integration: issues in ontology-based approaches,ACM SIGMOD Record,2002,1
309,journals/sigmod/Date03,959061,C. J. Date,Edgar F. Codd: a tribute and personal memoir,SIGMOD Record,2003.0,C. J. Date,Edgar F. Codd: a tribute and personal memoir,ACM SIGMOD Record,2003,1
310,journals/sigmod/Date96,236713,C. J. Date,"A Response R. Camps' Article ``Domains, Relations Religious Wars''",SIGMOD Record,1996.0,"Witold Litwin, Marie-Anna Neimat, Donovan A. Schneider","LH*-a scalable, distributed data structure",ACM Transactions on Database Systems (TODS),1996,0
311,journals/sigmod/DiazJPa94,672968,"Oscar Daz, Arturo Jaime, Ghassan al-Qaimari, Norman W. Paton",Supporting Dynamic Displays Using Active Rules,SIGMOD Record,1994.0,"Munir Cochinwala, John Bradley",A Multidatabase System for Tracking and Retrieval of Financial Data,Very Large Data Bases,1994,0
312,journals/sigmod/FengJH01,277641,"Manfred A. Jeusfeld, Ling Feng, Jeroen Hoppenbrouwers",Towards Knowledge-Based Digital Libraries,SIGMOD Record,2001.0,"A. Prasad Sistla, Ouri Wolfson, Yelena Yesha, Robert Sloan",Towards a theory of cost management for digital libraries and electronic commerce,ACM Transactions on Database Systems (TODS),1998,0
313,journals/sigmod/FininJ02,637416,"Timothy W. Finin, Anupam Joshi","Agents, Turst, and Information Access on the Semantic Web",SIGMOD Record,2002.0,"Tim Finin, Anupam Joshi","Agents, trust, and information access on the semantic web",ACM SIGMOD Record,2002,1
314,journals/sigmod/ForteHWDCVHFS99,309870,"Erik Duval, Eddy Forte, Kris Cardinaels, Koen Hendrikx, Florence Haenni, Maria Wentland Forte, Florence Simillion, Ken Warkentyne, E. Vervaet",Semantic and Pedagogic Interoperability Mechanisms in the ARIADNE Educational Repository,SIGMOD Record,1999.0,"E. Forte, F. Haenni, K. Warkentyne, E. Duval, K. Cardinaels, E. Vervaet, K. Hendrikx, M. Wentland Forte, F. Simillion",Semantic and pedagogic interoperability mechanisms in the ARIADNE educational repository,ACM SIGMOD Record,1999,1
315,journals/sigmod/Gal99,310061,Avigdor Gal,Semantic Interoperability in Information Services: Experiencing with CoopWARE,SIGMOD Record,1999.0,Avigdor Gal,Semantic interoperability in information services: experiencing with CoopWARE,ACM SIGMOD Record,1999,1
316,journals/sigmod/Grohe02,765238,Martin Grohe,Parameterized Complexity for the Database Theorist,SIGMOD Record,2002.0,"Stefan Manegold, Peter A. Boncz, Martin L. Kersten",Optimizing database architecture for the new bottleneck: memory access,The VLDB Journal  The International Journal on Very Large Data Bases,2000,0
317,journals/sigmod/GuptaHR97,271093,"Venky Harinarayan, Ashish Gupta, Anand Rajaraman",Virtual Database technology,SIGMOD Record,1997.0,"Ashish Gupta, Venky Harinarayan, Anand Rajaraman",Virtual database technology,ACM SIGMOD Record,1997,1
318,journals/sigmod/HadzilacosT97,671002,"Nectaria Tryfona, Thanasis Hadzilacos",An Extended Entity-Relationship Model for Geographic Applications,SIGMOD Record,1997.0,"Arunprasad P. Marathe, Kenneth Salem",A Language for Manipulating Arrays,Very Large Data Bases,1997,0
319,journals/sigmod/Hammer03,776991,Joachim Hammer,Treasurer's Message,SIGMOD Record,2003.0,"Leslie D. Fife, Le Gruenwald",Research issues for data communication in mobile ad-hoc network database systems,ACM SIGMOD Record,2003,0
320,journals/sigmod/Han98,273273,Jiawei Han,Towards On-Line Analytical Mining in Large Databases,SIGMOD Record,1998.0,Jiawei Han,Towards on-line analytical mining in large databases,ACM SIGMOD Record,1998,1
321,journals/sigmod/HansonN99,344839,"Eric N. Hanson, Lloyd Noronha",Timer-Driven Database Triggers and Alerters: Semantics and a Challenge,SIGMOD Record,1999.0,"Eric N. Hanson, Lloyd X. Noronha",Timer-driven database triggers and alerters: semantics and a challenge,ACM SIGMOD Record,1999,0
322,journals/sigmod/HansonN99,671359,"Eric N. Hanson, Lloyd Noronha",Timer-Driven Database Triggers and Alerters: Semantics and a Challenge,SIGMOD Record,1999.0,"Surajit Chaudhuri, Luis Gravano",Evaluating Top-k Selection Queries,Very Large Data Bases,1999,0
323,journals/sigmod/HaritsaS96,381870,"S. Seshadri, Jayant R. Haritsa",Real-Time Index Concurrency Control,SIGMOD Record,1996.0,"Jayant R. Haritsa, S. Seshadri",Real-time index concurrency control,ACM SIGMOD Record,1996,1
324,journals/sigmod/HasanFV96,304210,"Waqar Hasan, Patrick Valduriez, Daniela Florescu",Open Issues in Parallel Query Optimization,SIGMOD Record,1996.0,"Daniela Florescu, Alon Levy, Ioana Manolescu, Dan Suciu",Query optimization in the presence of limited access patterns,International Conference on Management of Data,1999,0
325,journals/sigmod/HasselbringHHKRRS00,271089,"Ralf-Detlef Kutsche, Geert-Jan Houben, Mark Roantree, Bodo Rieger, Wilhelm Hasselbring, Kazimierz Subieta, Willem-Jan van den Heuvel","Research and Practice in Federated Information Systems, Report of the EFIS '2000 International Workshop",SIGMOD Record,2000.0,"S. Conrad, B. Eaglestone, W. Hasselbring, M. Roantree, M. Schhoff, M. Strssler, M. Vermeer, F. Saltor",Research issues in federated database systems: report of EFDBS '97 workshop,ACM SIGMOD Record,1997,0
326,journals/sigmod/Hellerstein03,945730,Joseph M. Hellerstein,Toward network data independence,SIGMOD Record,2003.0,Joseph M. Hellerstein,Toward network data independence,ACM SIGMOD Record,2003,1
327,journals/sigmod/HuangKL02,673298,"Chih-He Li, Irene S. Y. Kwan, Shi-Ming Huang",A Study on the Management of Semantic Transaction for Efficient Data Retrieval,SIGMOD Record,2002.0,"Roger S. Barga, Calton Pu",A Practical and Modular Implementation of Extended Transaction Models,Very Large Data Bases,1995,0
328,journals/sigmod/Klein94,187445,Hans-Joachim Klein,How Modify SQL Queries Order Guarantee Sure Answers,SIGMOD Record,1994.0,H.-J. Klein,How to modify SQL queries in order to guarantee sure answers,ACM SIGMOD Record,1994,1
329,journals/sigmod/Konig-RiesMMPPRSVW02,953240,"Ouri Wolfson, S. A. M. Makki, Kia Makki, Charles E. Perkins, Birgitta Knig-Ries, Peter L. Reiher, Niki Pissinou, Peter Scheuermann, Jari Veijalainen",Report on the NSF Workshop on Building an Infrastructure for Mobile and Wireless Systems,SIGMOD Record,2002.0,"A. Maedche, B. Motik, L. Stojanovic",Managing multiple and distributed ontologies on the Semantic Web,The VLDB Journal  The International Journal on Very Large Data Bases,2003,0
330,journals/sigmod/LabrinidisM01,603886,"Alexandros Labrinidis, Alberto O. Mendelzon",Career-Enhancing Services at SIGMOD Online,SIGMOD Record,2001.0,"Alexandros Labrinidis, Alberto O. Mendelzon",Career-enhancing services at SIGMOD online,ACM SIGMOD Record,2001,1
331,journals/sigmod/LabrinidisR00,253276,"Alexandros Labrinidis, Nick Roussopoulos",Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl,SIGMOD Record,,"Nick Roussopoulos, Yannis Kotidis, Mema Roussopoulos",Cubetree: organization of and bulk incremental updates on the data cube,International Conference on Management of Data,1997,0
332,journals/sigmod/LabrinidisR00,344794,"Alexandros Labrinidis, Nick Roussopoulos",Generating Dynamic Content at Database-Backed Web Servers: cgi-bin vs. mod_perl,SIGMOD Record,,"Alexandros Labrinidis, Nick Roussopoulos",Generating dynamic content at database-backed web servers: cgi-bin vs. mod_perl,ACM SIGMOD Record,2000,1
333,journals/sigmod/LenzVJS03,671857,"Manfred A. Jeusfeld, Hans-Joachim Lenz, Panos Vassiliadis, Martin Staudt",Report on the 5th international workshop on the design and management of data warehouses (DMDW'03),SIGMOD Record,2003.0,"Meridith A. Lane, James L. Edwards, Ebbe Nielsen","Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote)",Very Large Data Bases,2000,0
334,journals/sigmod/LenzVJS03,959083,"Manfred A. Jeusfeld, Hans-Joachim Lenz, Panos Vassiliadis, Martin Staudt",Report on the 5th international workshop on the design and management of data warehouses (DMDW'03),SIGMOD Record,2003.0,"Hans J. Lenz, Panos Vassiliadis, Manfred Jeusfeld, Martin Staudt",Report on the 5th international workshop on the design and management of data warehouses (DMDW'03),ACM SIGMOD Record,2003,1
335,journals/sigmod/Liu03b,777000,Ling Liu,Editor's Notes,SIGMOD Record,2003.0,"Eugene Inseok Chong, Jagannathan Srinivasan, Souripriya Das, Chuck Freiwald, Aravind Yalamanchi, Mahesh Jagannath, Anh-Tuan Tran, Ramkumar Krishnan, Richard Jiang",A mapping mechanism to support bitmap index and other auxiliary structures on tables stored as primary B+-trees,ACM SIGMOD Record,2003,0
336,journals/sigmod/LohmanGFS01,615233,"Csar A. Galindo-Legaria, Michael J. Franklin, Leonard J. Seligman, Guy M. Lohman",SIGMOD 2001 Industry Sessions,SIGMOD Record,2001.0,"Gad M. Landau, Jeanette P. Schmidt, Vassilis J. Tsotras",Historical queries along multiple lines of time evolution,The VLDB Journal  The International Journal on Very Large Data Bases,1995,0
337,journals/sigmod/Mani03,959066,Murali Mani,Understanding the semantics of sensor data,SIGMOD Record,2003.0,Murali Mani,Understanding the semantics of sensor data,ACM SIGMOD Record,2003,0
338,journals/sigmod/McClatcheyV97,219754,"Gottfried Vossen, Richard McClatchey",Workshop on Workflow Management in Scientific and Engineering Applications - Report,SIGMOD Record,1997.0,"Arie Segev, Christian S. Jensen, Richard Thomas Snodgrass",Report on the 1995 international workshop on temporal databases,ACM SIGMOD Record,1995,0
339,journals/sigmod/McHughAGQW97,271082,"Roy Goldman, Serge Abiteboul, Jennifer Widom, Dallan Quass, Jason McHugh",Lore: A Database Management System Semistructured Data,SIGMOD Record,1997.0,"Jason McHugh, Jennifer Widom",Integrating dynamically-fetched external information into a DBMS for semistructured data,ACM SIGMOD Record,1997,0
340,journals/sigmod/MeltonE01,604280,"Jim Melton, Andrew Eisenberg",SQL Multimedia and Application Packages (SQL/MM),SIGMOD Record,2001.0,"Jim Melton, Andrew Eisenberg",SQL multimedia and application packages (SQL/MM),ACM SIGMOD Record,2001,0
341,journals/sigmod/OConnellW03,758373,"N. Winterbottom, S. J. O'Connell",Performing Jobs without Decompression in a Compressed Database System,SIGMOD Record,2003.0,"H. V. Jagadish, Nick Koudas, S. Muthukrishnan",Mining Deviants in a Time Series Database,Very Large Data Bases,1999,0
342,journals/sigmod/Palpanas00,765222,Themistoklis Palpanas,Knowledge Discovery in Data Warehouses,SIGMOD Record,2000.0,"Mary Fernndez, Daniela Florescu, Alon Levy, Dan Suciu",Declarative specification of Web sites with S,The VLDB Journal  The International Journal on Very Large Data Bases,2000,0
343,journals/sigmod/PhatakSSS96,271089,"S. Seshadri, Nandlal L. Sarda, D. B. Phatak, S. Sudarshan","Database Research at the Indian Institute of Technology, Bombay",SIGMOD Record,1996.0,"S. Conrad, B. Eaglestone, W. Hasselbring, M. Roantree, M. Schhoff, M. Strssler, M. Vermeer, F. Saltor",Research issues in federated database systems: report of EFDBS '97 workshop,ACM SIGMOD Record,1997,0
