pairId:INTEGER,walmart.id:TEXT,amazon.id:TEXT
78052,2070,6200
78053,1156,4917
78054,794,1317
78055,93,6748
78056,2243,19929
78057,968,16599
78058,2302,4049
78059,1657,20744
78060,1226,11242
78061,2534,821
78062,1556,287
78063,1337,2589
78064,1142,21845
78065,1574,5416
78066,412,21129
78067,1578,15124
78068,1572,8779
78069,2373,5559
78070,325,4422
78071,964,18041
78072,994,14702
78073,123,16622
78074,122,15199
78075,133,9431
78076,802,14947
78077,2223,10653
78078,2481,14374
78079,1656,8404
78080,1130,8824
78081,2508,6927
78082,1594,9350
78083,296,5987
78084,1408,11445
78085,2034,3440
78086,1325,10839
78087,1068,815
78088,2494,5667
78089,2070,21592
78090,1673,1901
78091,919,14495
78092,142,4553
78093,775,10925
78094,35,1805
78095,1328,18445
78096,2539,20832
78097,1244,21694
78098,1210,20015
78099,2473,8237
78100,636,15761
78101,1578,13107
78102,1899,14017
78103,2034,6568
78104,41,12796
78105,2431,803
78106,661,18936
78107,1900,12229
78108,1938,15945
78109,1912,769
78110,1251,355
78111,879,19818
78112,422,16969
78113,1324,14823
78114,145,14492
78115,1712,18345
78116,745,19284
78117,481,6593
78118,1070,2917
78119,1872,2805
78120,836,262
78121,1854,14403
78122,2095,9476
78123,124,359
78124,526,10520
78125,2393,15892
78126,630,1615
78127,1928,19911
78128,2318,15826
78129,679,6937
78130,2260,9373
78131,123,7737
78132,1622,1546
78133,151,14738
78134,1198,5
78135,468,15308
78136,1898,20056
78137,577,305
78138,2542,805
78139,913,5229
78140,1097,9578
78141,707,880
78142,1927,1892
78143,85,4804
78144,48,18526
78145,1071,17387
78146,919,860
78147,2358,2104
78148,1437,5340
78149,1632,19470
78150,328,14699
78151,26,19972
78152,2344,632
78153,736,21863
78154,1338,5035
78155,399,16434
78156,419,14444
78157,1828,19971
78158,737,20039
78159,35,6991
78160,412,7841
78161,428,2554
78162,91,5467
78163,2034,14526
78164,2306,4424
78165,37,19853
78166,545,12474
78167,659,21943
78168,577,21444
78169,349,13456
78170,1928,3556
78171,383,5476
78172,754,21744
78173,177,7381
78174,65,7680
78175,123,11981
78176,1606,20715
78177,2395,15215
78178,42,21313
78179,1426,6999
78180,897,855
78181,1057,15754
78182,1702,19147
78183,108,4083
78184,412,8072
78185,1535,6956
78186,2418,8787
78187,297,5992
78188,1345,5467
78189,20,16255
78190,900,9302
78191,1492,14699
78192,2338,10605
78193,284,8796
78194,930,5108
78195,385,7943
78196,1782,12816
78197,1205,17847
78198,2064,17868
78199,1216,4895
78200,2494,18445
78201,1933,2517
78202,2474,20716
78203,1226,6088
78204,1843,17483
78205,930,6034
78206,22,5388
78207,1172,21252
78208,1291,10570
78209,1505,4814
78210,1224,2646
78211,60,13568
78212,1245,19589
78213,1696,17874
78214,1324,599
78215,1650,19870
78216,1946,4860
78217,160,2197
78218,1625,21490
78219,994,14691
78220,429,21293
78221,338,8553
78222,1832,4734
78223,2344,3605
78224,802,9018
78225,383,8598
78226,2482,19946
78227,553,769
78228,917,20780
78229,457,8958
78230,686,13941
78231,787,4729
78232,1131,21145
78233,1514,13434
78234,2256,7694
78235,766,19557
78236,1041,2535
78237,627,6755
78238,2344,4784
78239,2439,8823
78240,1699,16295
78241,1756,13774
78242,2260,15101
78243,793,3735
78244,994,6746
78245,2366,14532
78246,437,7686
78247,435,16601
78248,441,12715
78249,711,6341
78250,2433,12791
78251,526,7490
78252,1097,14462
78253,1478,10627
78254,2024,3448
78255,1674,11298
78256,810,1981
78257,577,16609
78258,1304,7439
78259,1939,1161
78260,213,6141
78261,1928,19027
78262,260,5990
78263,2372,8935
78264,2158,5537
78265,677,18582
78266,1296,18753
78267,1027,13771
78268,185,2297
78269,377,8823
78270,2395,31
78271,343,14544
78272,1025,9684
78273,1093,13995
78274,93,18508
78275,216,4581
78276,857,17382
78277,2012,4088
78278,595,11255
78279,1033,15928
78280,1406,8553
78281,723,7751
78282,775,2270
78283,2080,15963
78284,1430,854
78285,2206,21812
78286,1894,1159
78287,2002,12876
78288,585,4843
78289,1043,7687
78290,2318,12767
78291,936,1199
78292,1467,9653
78293,853,4740
78294,124,8110
78295,282,15777
78296,1837,7482
78297,1134,13428
78298,2221,4730
78299,619,14426
78300,1307,18418
78301,2390,13413
78302,1703,21742
78303,460,22005
78304,278,21965
78305,1033,13097
78306,2003,9096
78307,2474,2755
78308,612,6367
78309,1509,1186
78310,1013,15387
78311,1444,6238
78312,2306,13082
78313,521,7684
78314,1956,7688
78315,456,17190
78316,2518,5835
78317,533,12060
78318,1703,16969
78319,1097,15213
78320,314,1463
78321,2117,7974
78322,1828,3790
78323,1012,2076
78324,1135,21937
78325,2002,15408
78326,890,8236
78327,1228,3604
78328,2124,3759
78329,429,8670
78330,2072,857
78331,968,6753
78332,1503,6248
78333,1982,1037
78334,1868,610
78335,772,12743
78336,2263,19097
78337,494,7826
78338,650,13377
78339,1582,15504
78340,2412,10916
78341,179,14800
78342,1493,18445
78343,1662,7586
78344,1099,9776
78345,2468,17313
78346,990,17287
78347,1505,918
78348,2529,18445
78349,2038,10380
78350,216,5329
78351,1862,6762
78352,1191,6915
78353,85,4803
78354,498,16328
78355,1597,267
78356,2113,12800
78357,1466,12854
78358,2362,19286
78359,1383,12348
78360,22,5095
78361,398,5204
78362,177,11275
78363,1674,20180
78364,1194,20015
78365,1616,14329
78366,1620,9586
78367,1673,9909
78368,416,20961
78369,899,13332
78370,1662,15540
78371,1997,21444
78372,866,1081
78373,1525,12715
78374,1980,5413
78375,1862,14895
78376,1109,10672
78377,2375,15630
78378,1226,12061
78379,2338,15279
78380,2333,20126
78381,347,20327
78382,1928,5108
78383,2450,4862
78384,1606,8791
78385,690,17385
78386,1409,4787
78387,1979,18165
78388,474,7380
78389,216,2673
78390,2192,18621
78391,1572,14645
78392,2002,3556
78393,1345,5318
78394,945,2545
78395,2027,10550
78396,1061,19012
78397,2225,809
78398,2392,4729
78399,462,16266
78400,2462,3261
78401,1662,18491
78402,897,3555
78403,1840,10741
78404,1134,18153
78405,1430,1633
78406,459,4254
78407,2352,21288
78408,2426,3668
78409,2202,13670
78410,1033,10569
78411,295,11288
78412,703,2812
78413,1537,159
78414,301,19284
78415,832,4810
78416,2455,7687
78417,2256,5217
78418,1116,8726
78419,1680,7685
78420,1230,10099
78421,1535,5049
78422,1007,2371
78423,1089,18286
78424,1090,15545
78425,2439,11298
78426,543,9139
78427,2538,19911
78428,2406,7203
78429,1211,3522
78430,2312,4918
78431,1448,17069
78432,1310,1209
78433,1582,15891
78434,993,4967
78435,250,14785
78436,2474,19286
78437,1622,21668
78438,1662,6682
78439,2442,7605
78440,1050,9438
78441,2350,12193
78442,961,8291
78443,2326,6751
78444,2206,6751
78445,2431,16609
78446,1757,8731
78447,1835,17789
78448,626,802
78449,897,20233
78450,1023,3375
78451,852,12313
78452,1211,5254
78453,2442,21747
78454,411,10576
78455,203,14121
78456,2219,17450
78457,1456,18418
78458,1578,4405
78459,1677,21934
78460,1901,6023
78461,1900,13621
78462,466,2949
78463,2202,6352
78464,2221,821
78465,1709,4693
78466,2457,9576
78467,1594,2089
78468,880,7737
78469,1871,4636
78470,1324,15129
78471,725,13099
78472,2057,2517
78473,2539,14178
78474,2124,2584
78475,418,4734
78476,1533,7687
78477,2072,14474
78478,1219,1614
78479,37,21332
78480,2322,17160
78481,2136,9993
78482,403,17698
78483,2190,21495
78484,1903,8087
78485,398,11029
78486,296,12601
78487,572,9327
78488,456,19096
78489,2233,17510
78490,26,13817
78491,383,13121
78492,1603,20853
78493,1912,821
78494,1597,2994
78495,1525,9064
78496,637,14402
78497,2439,20636
78498,85,5447
78499,1227,11501
78500,2145,18444
78501,339,12469
78502,775,14886
78503,822,7582
78504,1413,17880
78505,2237,9876
78506,1965,4253
78507,2254,12356
78508,2068,17183
78509,2358,13832
78510,1372,37
78511,321,1589
78512,1226,20453
78513,321,11191
78514,177,4855
78515,1136,14444
78516,989,17536
78517,1963,4441
78518,1063,2690
78519,1672,20339
78520,510,3510
78521,2549,10401
78522,1496,16609
78523,1136,10751
78524,1993,15702
78525,677,21174
78526,2021,4724
78527,102,13377
78528,2049,6750
78529,1179,804
78530,702,6754
78531,1081,4459
78532,1385,162
78533,2261,5230
78534,2518,12881
78535,2063,7142
78536,743,12772
78537,2435,17887
78538,1270,19507
78539,642,14706
78540,670,8507
78541,1674,192
78542,1063,12798
78543,71,1501
78544,1940,3041
78545,404,17893
78546,1869,13628
78547,142,16751
78548,202,11279
78549,2306,2672
78550,1225,6033
78551,723,550
78552,621,8935
78553,1259,4734
78554,1226,11808
78555,423,4049
78556,1454,1625
78557,1112,18674
78558,612,20633
78559,88,4756
78560,2263,21129
78561,1968,7205
78562,1116,20716
78563,2516,555
78564,1606,20122
78565,607,9610
78566,1952,1098
78567,1379,1285
78568,1108,364
78569,1293,18603
78570,583,465
78571,879,14670
78572,637,8865
78573,1455,15087
78574,1632,21341
78575,227,3820
78576,1322,13105
78577,2439,854
78578,281,12782
78579,2115,2690
78580,404,12782
78581,1230,6651
78582,2249,4126
78583,1517,10821
78584,914,8124
78585,1963,14048
78586,1073,5173
78587,661,2446
78588,1138,8538
78589,508,6208
78590,23,7861
78591,764,18032
78592,2485,3435
78593,2078,10828
78594,2236,10707
78595,24,6267
78596,470,20697
78597,627,22070
78598,1632,13856
78599,147,12023
78600,61,17887
78601,2375,344
78602,1531,18218
78603,2130,15379
78604,1180,20225
78605,1366,5049
78606,424,16957
78607,63,13941
78608,1133,10755
78609,967,4090
78610,1432,15368
78611,2306,3556
78612,2539,14191
78613,782,16689
78614,897,21975
78615,917,13867
78616,1226,7436
78617,905,7170
78618,1599,19736
78619,2238,15277
78620,35,4966
78621,1188,3605
78622,1184,10412
78623,2338,21953
78624,133,14030
78625,369,5666
78626,879,7969
78627,82,17116
78628,2053,18896
78629,553,4730
78630,1322,5998
78631,2068,7685
78632,1492,21694
78633,2228,9289
78634,1540,14723
78635,1633,8606
78636,2543,2826
78637,2219,18464
78638,2306,5251
78639,2497,17750
78640,22,14323
78641,2317,1596
78642,2508,1096
78643,1191,2981
78644,1602,18400
78645,548,21940
78646,2069,18508
78647,1196,6916
78648,1985,1121
78649,1357,14009
78650,1335,10551
78651,1033,3120
78652,466,7368
78653,2418,17838
78654,1455,5800
78655,1906,5774
78656,1050,8995
78657,1285,9323
78658,297,11634
78659,2230,14755
78660,566,6630
78661,289,15996
78662,1597,12361
78663,2118,10579
78664,510,2872
78665,2217,6402
78666,2432,2690
78667,366,805
78668,2102,7170
78669,1578,7065
78670,1509,8618
78671,989,9399
78672,961,8294
78673,1136,6743
78674,1366,21801
78675,2024,5396
78676,1777,638
78677,1812,15063
78678,1538,21117
78679,1556,14681
78680,2038,10482
78681,689,15447
78682,1421,21272
78683,1702,16521
78684,296,15895
78685,267,1312
78686,2155,6248
78687,1023,4860
78688,1606,21567
78689,993,3841
78690,1928,7006
78691,377,14743
78692,133,15372
78693,994,2819
78694,1931,8480
78695,1949,15638
78696,1209,13241
78697,2519,18362
78698,2526,8451
78699,1854,4051
78700,203,7069
78701,698,22005
78702,542,1590
78703,1797,12628
78704,2549,4758
78705,1335,15567
78706,1973,13554
78707,283,12601
78708,1419,2841
78709,1952,14848
78710,2418,806
78711,326,7855
78712,48,16207
78713,940,5326
78714,1189,3173
78715,673,6382
78716,306,1339
78717,289,6713
78718,790,20021
78719,1828,9522
78720,1256,13910
78721,1339,16738
78722,989,16622
78723,1285,2888
78724,595,9796
78725,1330,21934
78726,1025,7210
78727,2391,10747
78728,710,7060
78729,967,20599
78730,793,1959
78731,291,15795
78732,2072,5572
78733,999,21975
78734,637,9885
78735,1368,3649
78736,772,1892
78737,1130,15891
78738,1710,18039
78739,340,21479
78740,267,21767
78741,2170,2690
78742,1956,15634
78743,1272,21063
78744,1534,21742
78745,1311,2856
78746,1674,5247
78747,2297,14912
78748,1913,7685
78749,534,21897
78750,1759,11054
78751,6,1705
78752,281,807
78753,334,9087
78754,1912,10746
78755,346,2327
78756,2010,19058
78757,1109,10665
78758,2490,12004
78759,1042,6750
78760,1554,7171
78761,1953,15200
78762,291,14487
78763,167,17837
78764,1258,12798
78765,1169,20785
78766,1981,8353
78767,1537,1305
78768,946,14532
78769,515,1000
78770,2260,14728
78771,1510,13577
78772,1184,5273
78773,1330,18153
78774,1259,14688
78775,234,11241
78776,2256,19027
78777,151,16087
78778,944,14715
78779,1989,18545
78780,879,19922
78781,1307,18298
78782,665,2428
78783,2116,14681
78784,951,4137
78785,1210,12849
78786,1101,21600
78787,1590,21735
78788,249,20372
78789,429,13623
78790,770,20632
78791,1398,7465
78792,2134,9023
78793,1641,11550
78794,1572,10751
78795,1253,433
78796,2127,16350
78797,1601,18788
78798,1832,6750
78799,420,10597
78800,2477,8796
78801,383,15049
78802,633,11121
78803,1345,610
78804,689,20254
78805,404,18154
78806,412,21938
78807,1690,7513
78808,2150,872
78809,2533,17887
78810,577,14688
78811,2302,7381
78812,2118,162
78813,2053,6287
78814,1889,6730
78815,666,2820
78816,2055,8798
78817,1097,15997
78818,420,7262
78819,1627,5658
78820,673,1314
78821,2306,1633
78822,420,5250
78823,1592,18764
78824,2196,6687
78825,2539,5621
78826,2406,5017
78827,1503,14348
78828,383,9832
78829,1938,18672
78830,1862,8811
78831,63,363
78832,720,2971
78833,1912,6999
78834,1517,893
78835,2306,21086
78836,1596,4396
78837,945,10405
78838,1976,17586
78839,820,12109
78840,418,21934
78841,1406,19388
78842,1597,2982
78843,226,2635
78844,723,6459
78845,2297,13560
78846,577,20126
78847,2324,14364
78848,200,12707
78849,930,5204
78850,1023,14821
78851,277,2257
78852,910,13255
78853,671,12876
78854,285,6615
78855,945,11738
78856,2101,19081
78857,1991,12319
78858,1533,18602
78859,703,21871
78860,227,13394
78861,2145,18154
78862,1795,20277
78863,974,6765
78864,1130,8378
78865,870,12489
78866,2396,7604
78867,2364,3297
78868,562,14706
78869,445,4436
78870,189,21753
78871,993,5820
78872,1420,14362
78873,1388,6080
78874,35,128
78875,1297,20430
78876,284,14488
78877,2433,2812
78878,34,8814
78879,1980,4673
78880,1211,13285
78881,1063,20658
78882,454,10900
78883,416,5255
78884,1179,18445
78885,245,16598
78886,2177,8792
78887,1888,6078
78888,543,1175
78889,1524,8720
78890,64,14078
78891,1782,21325
78892,133,1434
78893,2162,16197
78894,951,14658
78895,2082,22072
78896,2303,18373
78897,2260,5218
78898,33,12784
78899,216,20859
78900,377,10606
78901,2549,15299
78902,1230,18875
78903,1572,10748
78904,197,20716
78905,2302,6410
78906,2236,8750
78907,1530,20354
78908,737,17762
78909,1161,16963
78910,1928,7305
78911,1828,6416
78912,1194,9504
78913,2260,14426
78914,863,1846
78915,637,10480
78916,1295,16336
78917,913,19684
78918,1506,13869
78919,444,9713
78920,1537,6033
78921,1925,11446
78922,146,13066
78923,1782,9393
78924,652,16609
78925,146,7978
78926,1634,735
78927,26,209
78928,1258,4730
78929,2505,14696
78930,1657,10833
78931,1883,18312
78932,1931,10253
78933,2440,10820
78934,1136,20124
78935,854,9289
78936,1170,9326
78937,1632,20325
78938,399,16823
78939,510,2227
78940,404,17385
78941,1994,4736
78942,720,9693
78943,2000,15197
78944,74,21927
78945,463,21871
78946,711,13569
78947,1828,7771
78948,844,14358
78949,1775,17454
78950,1401,21554
78951,993,6529
78952,1864,14728
78953,1673,2091
78954,1139,21034
78955,641,7665
78956,1436,14828
78957,1023,10869
78958,529,8989
78959,35,14697
78960,1578,15476
78961,129,18992
78962,2096,10218
78963,102,10614
78964,1702,18815
78965,151,20496
78966,1934,1175
78967,1632,13014
78968,1071,10822
78969,1210,2174
78970,1315,13594
78971,1738,5389
78972,1156,8496
78973,1946,16087
78974,2339,3798
78975,470,21319
78976,286,15694
78977,340,11595
78978,473,6066
78979,743,8453
78980,146,12594
78981,2526,5069
78982,2217,16324
78983,418,18444
78984,971,1596
78985,1218,7694
78986,1808,18841
78987,2129,18097
78988,357,9138
78989,338,10251
78990,645,626
78991,2153,15328
78992,1538,8690
78993,2237,7635
78994,227,4091
78995,469,8931
78996,443,21934
78997,1258,2812
78998,1061,10752
78999,1496,5667
79000,1946,20233
79001,2432,2827
79002,743,9907
79003,1525,6753
79004,1654,5559
79005,890,2794
79006,2155,8416
79007,755,11499
79008,930,3099
79009,866,9333
79010,131,21703
79011,2263,15997
79012,2072,4657
79013,1133,6748
79014,583,5565
79015,1843,10594
79016,510,4518
79017,2539,6193
79018,1200,8453
79019,608,17385
79020,1578,2430
79021,1379,6381
79022,971,6931
79023,1650,3974
79024,2430,323
79025,1411,15970
79026,1546,21375
79027,174,13493
79028,517,5630
79029,1385,1683
79030,577,10745
79031,510,20724
79032,2409,15147
79033,2344,6799
79034,1343,17827
79035,990,16359
79036,1419,8549
79037,1617,14772
79038,398,7006
79039,1074,12500
79040,1345,4800
79041,473,7459
79042,2393,1276
79043,2396,20607
79044,2200,3104
79045,522,13428
79046,2230,2872
79047,2485,3717
79048,2080,19373
79049,2057,4966
79050,1343,161
79051,622,1160
79052,2439,1345
79053,1454,14347
79054,775,4929
79055,1912,18154
79056,241,18874
79057,2502,19492
79058,282,4899
79059,1113,20135
79060,1838,8471
79061,493,14427
79062,1068,17506
79063,1296,2555
79064,735,5992
79065,743,2789
79066,2495,12791
79067,340,12998
79068,1656,11644
79069,1219,4051
79070,2237,6916
79071,4,7773
79072,562,18508
79073,232,1615
79074,1459,9699
79075,529,2035
79076,2434,17789
79077,2083,12798
79078,2037,17865
79079,108,4076
79080,974,15764
79081,945,11679
79082,2542,18270
79083,637,9728
79084,35,21592
79085,884,7142
79086,1967,657
79087,1097,6713
79088,1632,10984
79089,1925,21913
79090,1190,15368
79091,1090,2588
79092,2164,8469
79093,2086,12601
79094,1534,17279
79095,2196,20908
79096,2230,19946
79097,429,19128
79098,91,13202
79099,340,7304
79100,212,401
79101,1540,2842
79102,703,4728
79103,2304,10786
79104,1756,11801
79105,1845,12976
79106,316,20486
79107,2044,2323
79108,1445,9064
79109,398,15271
79110,2206,17385
79111,666,11015
79112,549,11391
79113,2389,16450
79114,1324,4861
79115,1044,8726
79116,2515,6581
79117,1146,632
79118,1462,19140
79119,1075,3167
79120,2242,668
79121,1538,3703
79122,707,13664
79123,133,994
79124,1662,897
79125,722,14240
79126,897,11279
79127,940,20062
79128,821,7128
79129,16,11990
79130,832,13917
79131,1339,19147
79132,2132,11383
79133,710,19499
79134,26,3103
79135,253,7772
79136,720,16916
79137,1845,1601
79138,1361,20994
79139,1411,20715
79140,1191,17476
79141,502,2740
79142,2243,2053
79143,346,586
79144,2095,5389
79145,1674,9294
79146,351,2036
79147,1911,11821
79148,666,12800
79149,1175,8336
79150,1062,6748
79151,2444,16786
79152,2396,8597
79153,203,8561
79154,1133,806
79155,1673,3837
79156,1882,6717
79157,1339,17723
79158,245,18152
79159,2049,10653
79160,1980,19845
79161,245,6744
79162,1696,17609
79163,250,17483
79164,1797,2630
79165,1928,4860
79166,220,730
79167,26,3479
79168,837,8740
79169,349,21103
79170,2346,15063
79171,48,16572
79172,66,5120
79173,1379,1149
79174,151,12099
79175,74,3988
79176,2027,4535
79177,2302,3547
79178,219,7056
79179,2439,20340
79180,942,799
79181,711,10607
79182,10,17217
79183,110,14741
79184,746,11812
79185,2529,10751
79186,1259,19012
79187,1409,2255
79188,2241,19758
79189,840,13023
79190,377,15276
79191,82,10971
79192,945,9393
79193,1511,10566
79194,1338,6441
79195,1193,5309
79196,472,13066
79197,1362,14920
79198,1141,999
79199,1379,2673
79200,832,10828
79201,1361,7557
79202,377,6381
79203,306,9323
79204,1928,12644
79205,1410,2326
79206,2095,4927
79207,595,19145
79208,1312,19020
79209,2145,4735
79210,1720,11593
79211,1409,3775
79212,467,13374
79213,2396,21147
79214,2531,20126
79215,684,14388
79216,2393,21169
79217,1122,2869
79218,1817,12816
79219,2390,18153
79220,2410,19761
79221,1889,15283
79222,1090,12348
79223,2409,365
79224,1194,8388
79225,993,1053
79226,1133,4725
79227,821,7080
79228,2302,3165
79229,716,12971
79230,2472,2820
79231,5,18314
79232,2031,18748
79233,340,13560
79234,197,4730
79235,1971,1598
79236,1582,6033
79237,333,2755
79238,188,8858
79239,489,9064
79240,427,12978
79241,671,9294
79242,1634,999
79243,1188,21717
79244,2159,21133
79245,1338,2430
79246,423,17856
79247,298,19403
79248,628,2755
79249,548,4657
79250,429,3883
79251,2485,9608
79252,1535,1097
79253,1967,12620
79254,1252,14588
79255,1690,21488
79256,2260,15523
79257,2373,2631
79258,730,8792
79259,2440,12871
79260,1757,5572
79261,2306,8169
79262,2396,10787
79263,701,2822
79264,572,655
79265,1654,19847
79266,1111,12909
79267,1561,20349
79268,2038,11164
79269,945,19746
79270,377,4993
79271,40,955
79272,670,8508
79273,1952,6929
79274,700,11173
79275,2350,94
79276,2549,13225
79277,2022,18025
79278,202,5329
79279,1216,9660
79280,572,8627
79281,854,9064
79282,1327,7495
79283,2366,15087
79284,1934,21750
79285,1258,9735
79286,984,1027
79287,1993,2742
79288,1210,7772
79289,743,12765
79290,234,3555
79291,576,15834
79292,82,17389
79293,1968,205
79294,879,20744
79295,302,17847
79296,279,2755
79297,458,13838
79298,2298,6745
79299,1245,1981
79300,2440,2523
79301,2002,12300
79302,701,12797
79303,1889,14669
79304,2538,12839
79305,858,5301
79306,1496,17562
79307,1616,1088
79308,1391,4734
79309,923,14888
79310,2284,7710
79311,2155,18841
79312,2472,6751
79313,1135,12799
79314,95,18355
79315,2391,6743
79316,7,14915
79317,930,12581
79318,1337,8098
79319,533,8908
79320,1130,8645
79321,1535,18618
79322,1662,554
79323,583,10503
79324,1828,4788
79325,1045,4689
79326,2038,1207
79327,167,12784
79328,2082,17507
79329,1808,14885
79330,1913,11422
79331,942,7029
79332,377,21845
79333,2396,12854
79334,2433,19122
79335,1050,4905
79336,1122,21007
79337,1466,7603
79338,187,21922
79339,810,19137
79340,2103,4823
79341,1333,17562
79342,780,10403
79343,923,2296
79344,2223,14444
79345,234,2860
79346,2413,17004
79347,1164,19581
79348,145,15895
79349,684,7605
79350,2261,5897
79351,677,18204
79352,2161,3791
79353,340,1620
79354,2323,3424
79355,192,6241
79356,2082,21694
79357,198,2812
79358,589,16327
79359,541,15328
79360,557,6721
79361,672,2944
79362,463,18166
79363,219,21415
79364,619,8592
79365,1296,10523
79366,1506,18477
79367,703,16334
79368,283,12139
79369,415,7770
79370,139,13488
79371,616,17520
79372,1535,16184
79373,1385,6579
79374,1632,4975
79375,853,14687
79376,249,3651
79377,398,11241
79378,1593,4441
79379,1202,3392
79380,1900,4446
79381,325,13886
79382,2396,19946
79383,1771,6583
79384,529,920
79385,1900,1626
79386,2230,19141
79387,2125,5213
79388,2297,21998
79389,887,6741
79390,692,14785
79391,2021,18152
79392,2221,14699
79393,2097,12525
79394,74,837
79395,1031,21023
79396,548,6030
79397,81,19095
79398,720,18364
79399,196,6338
79400,1523,13002
79401,1042,16163
79402,673,2385
79403,612,20632
79404,907,15416
79405,2473,6751
79406,2263,4992
79407,2249,18601
79408,739,13519
79409,1702,21213
79410,1905,16112
79411,948,20201
79412,2482,21007
79413,794,4045
79414,502,18762
79415,2059,3487
79416,1967,14558
79417,513,6191
79418,348,3349
79419,89,19120
79420,66,11402
79421,316,11699
79422,930,6033
79423,114,17383
79424,1811,731
79425,1472,13162
79426,2072,21598
79427,383,7605
79428,649,8813
79429,177,11947
79430,247,15029
79431,466,21551
79432,354,14172
79433,2155,3712
79434,839,12565
79435,1582,955
79436,2318,4710
79437,2493,8134
79438,1537,13257
79439,2053,13322
79440,321,13889
79441,2364,287
79442,1190,15478
79443,1169,667
79444,910,10872
79445,1603,16203
79446,800,3851
79447,1419,5089
79448,508,6333
79449,1295,2347
79450,1286,13381
79451,2225,7633
79452,1179,19286
79453,1034,9121
79454,897,2946
79455,930,21975
79456,1433,5949
79457,890,4210
79458,100,18718
79459,1244,19012
79460,2396,6798
79461,2518,14670
79462,54,6746
79463,1854,10529
79464,1912,20430
79465,2095,11188
79466,1411,9705
79467,2157,13423
79468,2095,12280
79469,1533,769
79470,2034,344
79471,2215,16086
79472,1169,4906
79473,2511,12389
79474,177,14857
79475,1864,13556
79476,794,10530
79477,1862,9007
79478,2231,8654
79479,897,5250
79480,1762,1586
79481,2116,10490
79482,1832,17507
79483,196,21607
79484,1228,11496
79485,702,17185
79486,324,10756
79487,85,7579
79488,593,8504
79489,215,305
79490,1578,10466
79491,1812,2693
79492,2541,21345
79493,529,18763
79494,2029,19028
79495,2302,10442
79496,1089,16976
79497,897,9390
79498,48,17327
79499,979,16436
79500,1148,50
79501,503,7445
79502,1657,798
79503,304,21919
79504,398,13256
79505,619,11298
79506,815,10742
79507,1963,5416
79508,2158,21767
79509,1531,18414
79510,108,18923
79511,2415,8407
79512,216,10600
79513,720,251
79514,398,5216
79515,1908,14422
79516,1419,14716
79517,1167,3902
79518,427,10918
79519,1635,2595
79520,1312,6830
79521,2362,17838
79522,2290,10162
79523,1398,11736
79524,761,21895
79525,1551,15326
79526,466,14741
79527,66,3191
79528,2204,12798
79529,573,21566
79530,1861,4642
79531,1980,7006
79532,1933,11679
79533,216,5244
79534,1654,8425
79535,2406,13015
79536,1426,16319
79537,1590,20791
79538,218,985
79539,1045,8970
79540,2323,9302
79541,1430,7381
79542,1211,3402
79543,1223,20529
79544,621,850
79545,720,20964
79546,2495,21934
79547,775,18373
79548,711,15546
79549,477,730
79550,1068,10741
79551,2230,6799
79552,24,206
79553,2505,20126
79554,574,11304
79555,1183,2885
79556,1394,17764
79557,145,10169
79558,398,21953
79559,1928,6341
79560,68,14618
79561,54,18153
79562,1913,16163
79563,967,21802
79564,637,4673
79565,1297,2821
79566,1193,18988
79567,548,15651
79568,2090,19810
79569,219,13084
79570,2263,12117
79571,2260,9163
79572,1379,1305
79573,2225,10752
79574,1295,19173
79575,2101,6384
79576,267,19232
79577,1782,2281
79578,308,10167
79579,327,1470
79580,1224,4050
79581,256,6892
79582,633,7126
79583,1840,5350
79584,1753,18029
79585,2021,2826
79586,1537,9981
79587,1578,11631
79588,930,12060
79589,1430,6512
79590,944,11820
79591,1335,6564
79592,1662,14475
79593,23,253
79594,837,21564
79595,1025,8877
79596,35,3054
79597,2137,2253
79598,35,13063
79599,1031,19783
79600,298,7710
79601,968,821
79602,1828,13123
79603,2206,7685
79604,35,6191
79605,481,375
79606,672,4176
79607,1191,21182
79608,2527,4730
79609,2549,2742
79610,2268,12521
79611,790,4958
79612,1776,13367
79613,673,15070
79614,2113,18445
79615,412,6109
79616,541,4138
79617,1122,5586
79618,85,15650
79619,2083,10870
79620,1982,13013
79621,118,15295
79622,404,18466
79623,398,21817
79624,1226,8865
79625,1361,951
79626,1045,5038
79627,1577,12854
79628,1887,17808
79629,682,16721
79630,306,13308
79631,1756,18934
79632,2396,15447
79633,1629,8349
79634,782,16374
79635,74,3440
79636,761,296
79637,1339,18246
79638,1828,14457
79639,1582,4856
79640,2168,10847
79641,1322,487
79642,1366,1091
79643,2391,10490
79644,583,13108
79645,1696,18815
79646,1946,4050
79647,1379,11352
79648,730,17384
79649,1242,17158
79650,1819,1905
79651,2294,1796
79652,2536,4751
79653,815,20068
79654,1609,19905
79655,1136,8788
79656,23,4462
79657,2312,3000
79658,466,11279
79659,340,765
79660,1870,11590
79661,1712,18814
79662,1525,16163
79663,2439,7694
79664,124,8425
79665,1130,6033
79666,1514,10894
79667,1690,17937
79668,1339,18512
79669,619,14912
79670,321,14884
79671,132,13586
79672,2538,15273
79673,930,19347
79674,1430,8642
79675,1198,4640
79676,1057,20267
79677,577,11273
79678,2128,8490
79679,185,1887
79680,2442,18495
79681,63,8693
79682,139,6758
79683,2034,224
79684,26,1045
79685,766,19374
79686,1071,10914
79687,1828,5476
